@@190878	##	fo
In	in	ii
the	the	at
midst	midst	nn1
of	of	io
the	the	at
hubbub	hubbub	nn1
over	over	ii
the	the	at
Bell	bell	np1_nn1@
report	report	nn1
,	,	y
President	president	nnb
Quirino	quirino	np1	
announced	announce	vvd
that	that	cst
there	there	ex
was	be	vbdz
no	no	at
national	national	jj
emergency	emergency	nn1
in	in	ii
the	the	at
troubled	trouble	jj
Philippines	philippines	np
.	.	y
Three	three	mc
days	day	nnt2
later	later	rrr
,	,	y
he	he	pphs1
suspended	suspend	vvd
the	the	at
writ	writ	nn1
of	of	io
habeas	habeas	nn121
corpus	corpus	nn122
.	.	y
His	his	appge
explanation	explanation	nn1
:	:	y
there	there	ex
was	be	vbdz
a	a	at1
national	national	jj
emergency	emergency	nn1
.	.	y
Said	say	vvd
Quirino	quirino	np1	
:	:	y
"	"	"
There	there	ex
is	be	vbz
no	no	at
doubt	doubt	nn1
that	that	cst
the	the	at
lawless	lawless	jj
elements	element	nn2
have	have	vh0
constituted	constitute	vvn
their	their	appge
various	various	jj
groups	group	nn2
into	into	ii
an	an	at1
organized	organize	jj@
effort	effort	nn1
to	to	to
subvert	subvert	vvi
the	the	at
government	government	nn1
.	.	y
.	.	y
.	.	y
Numerous	numerous	jj
cases	case	nn2
.	.	y
.	.	y
.	.	y
have	have	vh0
convinced	convince	vvn
me	me	ppio1
that	that	cst
there	there	ex
is	be	vbz
an	an	at1
actual	actual	jj
state	state	nn1
of	of	io
rebellion	rebellion	nn1
.	.	y
.	.	y
.	.	y
there	there	ex
is	be	vbz
danger	danger	nn1
this	this	dd1
movement	movement	nn1
may	may	vm
extend	extend	vvi
throughout	throughout	ii
the	the	at
country	country	nn1
.	.	y
"	"	"
<P>	<p>	null	
Many	many	da2
Filipino	filipino	jj
politicians	politician	nn2
and	and	cc
newspapers	newspaper	nn2
promptly	promptly	rr
called	call	vvn_vvd@
Quirino	quirino	np1_nn1	
's	's	ge
action	action	nn1
unconstitutional	unconstitutional	jj
and	and	cc
unnecessary	unnecessary	jj
.	.	y
They	they	pphs2
regarded	regard	vvd
it	it	pph1
as	as	ii
evidence	evidence	nn1
that	that	cst
his	his	appge
government	government	nn1
was	be	vbdz
still	still	rr
not	not	xx
up	up	rp
to	to	ii
dealing	deal	vvg
effectively	effectively	rr
with	with	iw
the	the	at
Communist-led	communist-led	jj
Huk	huk	nn1
guerrillas	guerrilla	nn2
.	.	y
