@@240827	##	fo
Man	man	nn1
shares	share	vvz@_nn2
most	most	dat
of	of	io
his	his	appge
diseases	disease	nn2
with	with	iw
lower	low	jjr
forms	form	nn2
of	of	io
life	life	nn1
,	,	y
but	but	ii21_ccb
for	for	ii22_if
a	a	at1
long	long	jj
time	time	nnt1
it	it	pph1
seemed	seem	vvd
that	that	cst
the	the	at
commonest	commone	jjt
of	of	io
his	his	appge
ills	ill	nn2
,	,	y
the	the	at
common	common	jj
cold	cold	nn1_jj
,	,	y
was	be	vbdz
his	his	ppge@
and	and	cc
his	his	appge_ppge@
alone	alone	jj_rr
.	.	y
Then	then	rt_jj%
researchers	researcher	nn2
found	find	vvd_vvn
that	that	cst
chimpanzees	chimpanzee	nn2
,	,	y
most	most	rgt_dat
manlike	manlike	jj
of	of	io
the	the	at
apes	ape	nn2
,	,	y
could	could	vm
catch	catch	vvi
man	man	nn1
's	's	ge
colds	cold	nn2
.	.	y
However	however	rr
,	,	y
this	this	dd1
did	do	vdd
little	little	da1
to	to	to
advance	advance	vvi
research	research	nn1
because	because	cs
chimps	chimp	nn2
are	be	vbr
scarce	scarce	jj_rr@
,	,	y
expensive	expensive	jj
(	(	y
$500	$500	nnu
each	each	dd1
)	)	y
and	and	cc
temperamental	temperamental	jj
.	.	y
<P>	<p>	null	
Last	last	md
week	week	nnt1
five	five	mc
University	university	nn1
of	of	io
Maryland	maryland	np1
researchers	researcher	nn2
reported	report	vvd_vvn
that	that	cst
they	they	pphs2
had	have	vhd
broken	break	vvn
through	through	ii
the	the	at
mucosal	mucosal	jj
barrier	barrier	nn1
and	and	cc
succeeded	succeed	vvn
in	in	ii_rp@
giving	give	vvg
colds	cold	nn2
to	to	ii
a	a	at1
common	common	jj
,	,	y
cheap	cheap	jj
and	and	cc
docile	docile	jj_nn1
laboratory	laboratory	nn1
animal	animal	nn1
:	:	y
the	the	at
suckling	suckle	nn1
hamster	hamster	nn1
.	.	y
The	the	at
researchers	researcher	nn2
took	take	vvd
nasal	nasal	jj
washings	washing	nn2
from	from	ii
colleagues	colleague	nn2
with	with	iw
fresh	fresh	jj
colds	cold	nn2
,	,	y
dropped	drop	vvd
them	them	ppho2
into	into	ii
the	the	at
noses	nose	nn2
of	of	io
six-day-old	six-day-old	jj	
hamsters	hamster	nn2
.	.	y
Two-thirds	two-thirds	mf
of	of	io
the	the	at
infant	infant	nn1
animals	animal	nn2
got	get	vvd_vvn
human-type	human-type	jj_nn1
colds	cold	nn2
.	.	y
Cold	cold	jj_nn1
researchers	researcher	nn2
rejoiced	rejoice	vvd
,	,	y
hoped	hope	vvd_vvn
now	now	rt
to	to	to
make	make	vvi
faster	faster	jjr
progress	progress	nn1
against	against	ii
humanity	humanity	nn1
's	's	ge_vbz
stubborn	stubborn	jj
medical	medical	jj
nuisance	nuisance	nn1
by	by	ii
giving	give	vvg
hundreds	hundreds	m
of	of	io
hamsters	hamster	nn2
runny	runny	jj
noses	nose	nn2
.	.	y
