@@241128	##	fo
Globetrotting	globetrotting	vvg_np1	
British	british	jj
Historian	historian	nn1
Arnold	arnold	np1
Toynbee	toynbee	np1
turned	turn	vvd
up	up	rp
in	in	ii
Manila	manila	np1
,	,	y
and	and	cc
after	after	ii
looking	look	vvg
it	it	pph1
over	over	rp
and	and	cc
thinking	think	vvg
it	it	pph1
over	over	rp
,	,	y
reported	report	vvd_vvn
a	a	at1
change	change	nn1
of	of	io
mind	mind	nn1
to	to	ii
the	the	at
London	london	np1
Observer	observer	nn1
.	.	y
"	"	"
In	in	ii31
spite	spite	ii32
of	of	ii33
my	my	appge
affection	affection	nn1
for	for	if
America	america	np1
,	,	y
"	"	"
he	he	pphs1
wrote	write	vvd
,	,	y
"	"	"
I	i	ppis1
have	have	vh0
sometimes	sometimes	rt
felt	feel	vvn
a	a	at1
touch	touch	nn1
of	of	io
the	the	at
same	same	da
irritation	irritation	nn1
as	as	csa
my	my	appge
fellow	fellow	jj_nn1
Dutchmen	dutchmen	nn2_np1
,	,	y
Frenchmen	frenchman	nn2
,	,	y
and	and	cc
Britons	briton	nn2
at	at	ii
hearing	hear	vvg
my	my	appge
American	american	jj
friends	friend	nn2
confidently	confidently	rr
assert	assert	vv0
that	that	cst
America	america	np1
has	have	vhz
done	do	vdn
better	better	rrr
by	by	ii
the	the	at
Philippines	philippines	np2_np
than	than	csn
the	the	at
rest	rest	nn1
of	of	io
us	us	ppio2
Westerners	westerner	nn2
have	have	vh0
done	do	vdn
by	by	ii
those	those	dd2
Asian	asian	jj
and	and	cc
African	african	jj
countries	country	nn2
that	that	cst
have	have	vh0
been	be	vbn
temporarily	temporarily	rr
under	under	ii
our	our	appge
rule	rule	nn1
.	.	y
My	my	appge
glimpse	glimpse	nn1
of	of	io
the	the	at
Philippines	philippines	np2
has	have	vhz
changed	change	vvn
my	my	appge
feelings	feeling	nn2
about	about	ii
this	this	dd1
.	.	y
The	the	at
American	american	jj
boast	boast	nn1
is	be	vbz
a	a	at1
proud	proud	jj
one	one	pn1
,	,	y
but	but	ccb
I	i	ppis1
believe	believe	vv0
it	it	pph1
is	be	vbz
no	no	at_rr%
more	more	dar_rrr
than	than	csn
the	the	at
plain	plain	jj_nn1
truth	truth	nn1
.	.	y
"	"	"
