@@235034	##	fo
Putting	put	vvg
aside	aside	rl
their	their	appge
slings	sling	nn2
and	and	cc
arrows	arrow	nn2
,	,	y
the	the	at
New	new	np1
York	york	np1
Drama	drama	nn1
Critics	critic	nn2
'	'	ge
Circle	circle	nn1
last	last	md
week	week	nnt1
named	name	vvd_vvn
their	their	appge
annual	annual	jj
choices	choice	nn2
of	of	io
the	the	at
season	season	nnt1
's	's	ge
best	best	jjt
:	:	y
<P>	<p>	null	
Best	best	jjt_rrt
American	american	jj
Play	play	nn1
:	:	y
Tennessee	tennessee	np1
Williams	williams	np1
'	'	ge
Cat	cat	nn1
on	on	ii
a	a	at1
Hot	hot	jj
Tin	tin	nn1
Roof	roof	nn1
,	,	y
which	which	ddq
nosed	nose	vvd
out	out	rp
William	william	np1
Inge	inge	np1
's	's	ge
Bus	bus	nn1
Stop	stop	nn1
by	by	ii
one	one	mc1
vote	vote	nn1
.	.	y
<P>	<p>	null	
Best	best	jjt
Musical	musical	jj_nn1@
:	:	y
Gian-Carlo	gian-carlo	np1	
Menotti	menotti	np1
's	's	ge
The	the	at
Saint	saint	np1
of	of	np1
Bleecker	bleecker	np1
Street	street	nnl1
.	.	y
<P>	<p>	null	
Best	best	jjt_rrt
Foreign	foreign	jj
Play	play	nn1
:	:	y
Agatha	agatha	np1
Christie	christie	np1
's	's	ge
Witness	witness	nn1
for	for	if
the	the	at
Prosecution	prosecution	nn1
.	.	y
