@@233146	##	fo
The	the	at
biggest	big	jjt
news	news	nn1
story	story	nn1
this	this	dd1
year	year	nnt1
,	,	y
according	according	ii21
to	to	ii22
a	a	at1
poll	poll	nn1
of	of	io
United	united	jj
Press	press	nn1
editors	editor	nn2
:	:	y
President	president	nnb
Truman	truman	np1
's	's	ge
firing	fire	nn1
of	of	io
General	general	nnb
MacArthur	macarthur	np1
.	.	y
The	the	at
nine	nine	mc
other	other	jj
top	top	jj_nn1
stories	story	nn2
,	,	y
in	in	ii
order	order	nn1
of	of	io
importance	importance	nn1
:	:	y
the	the	at
Korean	korean	jj
truce	truce	nn1
talks	talk	nn2
,	,	y
Kefauver	kefauver	np1_vv0_nn1
investigation	investigation	nn1
,	,	y
anti-inflation	anti-inflation	jj	
controls	control	nn2
,	,	y
atrocities	atrocity	nn2
in	in	ii
Korea	korea	np1
,	,	y
amateur-sports	amateur-sports	nn2
scandals	scandal	nn2
,	,	y
Internal	internal	jj
Revenue	revenue	nn1
Bureau	bureau	nn1
dismissals	dismissal	nn2
,	,	y
Churchill	churchill	np1
's	's	ge
return	return	nn1
to	to	ii
power	power	nn1
,	,	y
Missouri-Kansas	missouri-kansas	np1
floods	flood	vvz_nn2
,	,	y
development	development	nn1
of	of	io
tactical	tactical	jj
atomic	atomic	jj
weapons	weapon	nn2
.	.	y
