@@235024	##	fo
In	in	ii
Baltimore	baltimore	np1
,	,	y
District	district	nn1
Judge	judge	nn1_np1@_vv0
Roszel	roszel	np1	
C.	c.-a	np1
Thomsen	thomsen	np1
ruled	rule	vvd
that	that	cst
when	when	cs
the	the	at
Washington	washington	np1
Times	time	nnt2
Herald	herald	np1_nn1
quoted	quote	vvd_vvn
from	from	ii
defeated	defeat	jj
congressional	congressional	jj
candidate	candidate	nn1
Mark	mark	np1
Hammett	hammett	np1
's	's	ge
political	political	jj
pamphlet	pamphlet	nn1
the	the	at
passage	passage	nn1
reading	reading	nn1_vvg
,	,	y
"	"	"
My	my	appge
general	general	jj_nn1
erudition	erudition	nn1
,	,	y
social	social	jj
punctilio	punctilio	nn1
and	and	cc
physical	physical	jj
pulchritude	pulchritude	nn1
are	be	vbr
of	of	io
the	the	at
highest	high	jjt
order	order	nn1
,	,	y
"	"	"
the	the	at
paper	paper	nn1
did	do	vdd
not	not	xx
libel	libel	nn1
Hammett	hammett	nn1@_np1_vv0@	
in	in	ii
commenting	comment	vvg
:	:	y
"	"	"
Anybody	anybody	pn1
want	want	vv0
to	to	to
go	go	vvi
with	with	iw
him	him	ppho1
steady	steady	rr@_jj
?	?	y
'	'	"@
'	'	ge_"@
