@@235031	##	fo
It	it	pph1
was	be	vbdz
a	a	at1
morning	morning	nnt1
in	in	ii
early	early	jj
summer	summer	nnt1
.	.	y
A	a	at1_zz1
silver	silver	nn1_jj@
haze	haze	nn1
shimmered	shimmer	vvd_vvn@
and	and	cc
trembled	tremble	vvd
over	over	ii_rp
the	the	at
lime	lime	nn1
trees	tree	nn2
.	.	y
The	the	at
air	air	nn1
was	be	vbdz
laden	laden	vvn
with	with	iw
their	their	appge
fragrance	fragrance	nn1
.	.	y
The	the	at
temperature	temperature	nn1
was	be	vbdz
like	like	ii
a	a	at1
caress	caress	nn1
.	.	y
I	i	ppis1
remember	remember	vv0
.	.	y
.	.	y
.	.	y
that	that	cst
I	i	ppis1
climbed	climb	vvd
up	up	rp
a	a	at1
tree	tree	nn1
stump	stump	nn1
and	and	cc
felt	feel	vvd_vvn
suddenly	suddenly	rr
immersed	immerse	vvn_vvd
in	in	ii
Itness	itness	np1_nn1	
.	.	y
I	i	ppis1
did	do	vdd
not	not	xx
call	call	vvi
it	it	pph1
by	by	ii
that	that	dd1
name	name	nn1
.	.	y
I	i	ppis1
had	have	vhd
no	no	at
need	need	nn1
for	for	if
words	word	nn2
.	.	y
It	it	pph1
and	and	cc
I	i	ppis1
were	be	vbdr
one	one	pn1_mc1
.	.	y
