@@200264	##	fo
The	the	at
English	english	jj_nn1
city	city	nn1
of	of	io
Luton	luton	np1
,	,	y
Bedfordshire	bedfordshire	np1
(	(	y
pop	pop	nn1_vv0
.	.	y
110,000	110,000	mc
)	)	y
was	be	vbdz
divided	divide	vvn
last	last	md
week	week	nnt1
over	over	ii_rp
the	the	at
question	question	nn1
of	of	io
levity	levity	nn1
on	on	ii
tombstones	tombstone	nn2
.	.	y
By	by	ii
a	a	at1
slim	slim	jj
,	,	y
three-vote	three-vote	jj_nn1	
margin	margin	nn1
,	,	y
Luton	luton	np1
's	's	ge
city	city	nn1
fathers	father	nn2
decided	decide	vvd_vvn
that	that	cst
all	all	db
epitaphs	epitaph	nn2
in	in	ii
the	the	at
new	new	jj
town	town	nn1
cemetery	cemetery	nn1
must	must	vm
be	be	vbi
submitted	submit	vvn
to	to	ii
the	the	at
Director	director	nn1
of	of	io
Parks	park	nn2
for	for	if
censorship	censorship	nn1
.	.	y
Sample	sample	nn1
of	of	io
the	the	at
kind	kind	nn1
of	of	io
epitaph	epitaph	nn1
the	the	at
town	town	nn1
council	council	nn1
opposes	oppose	vvz
(	(	y
as	as	csa_rg@
irreverent	irreverent	jj
)	)	y
:	:	y
<P>	<p>	null	
Sudden	sudden	jj
and	and	cc
unexpected	unexpected	jj
was	be	vbdz
the	the	at
end	end	nn1
Of	of	io
our	our	appge
esteemed	esteemed	jj@
and	and	cc
beloved	beloved	jj
friend	friend	nn1
;	;	y
He	he	pphs1
gave	give	vvd
to	to	ii
all	all	db
his	his	appge
friends	friend	nn2
a	a	at1
shock	shock	nn1
By	by	ii
falling	fall	vvg
into	into	ii
Sunderland	sunderland	np1
Dock	dock	nn1
.	.	y
