@@262192	##	fo
Commissioner	commissioner	nn1
Bert	bert	np1
Bell	bell	np1_nn1@
of	of	io
the	the	at
National	national	jj
Football	football	nn1
League	league	nn1
last	last	md
week	week	nnt1
offered	offer	vvd_vvn
a	a	at1
radical	radical	jj_nn1
suggestion	suggestion	nn1
for	for	if
scoring	score	vvg
the	the	at
professional	professional	jj
game	game	nn1
:	:	y
eliminate	eliminate	vv0
the	the	at
point	point	nn1
after	after	ii_cs
touchdown	touchdown	nn1
and	and	cc
score	score	vv0
each	each	dd1
touchdown	touchdown	nn1
as	as	csa_ii@_rg@
seven	seven	mc
points	point	nn2
.	.	y
As	as	csa
it	it	pph1
is	be	vbz
,	,	y
said	say	vvd
Bell	bell	np1
,	,	y
the	the	at
extra	extra	jj
point	point	nn1
is	be	vbz
a	a	at1
"	"	"
waste	waste	nn1
of	of	io
time	time	nnt1
"	"	"
;	;	y
by	by	ii
eliminating	eliminate	vvg
it	it	pph1
,	,	y
"	"	"
we	we	ppis2
will	will	vm
do	do	vdi
away	away	jj%_rl
with	with	iw
the	the	at
one-point	one-point	jj_nn1
spread	spread	nn1_vvn_vvd
in	in	ii
which	which	ddq
gamblers	gambler	nn2
are	be	vbr
so	so	rg
much	much	da1_rr
interested	interested	jj
.	.	y
"	"	"
In	in	ii31
case	case	ii32
of	of	ii33
a	a	at1
tie	tie	nn1
game	game	nn1
he	he	pphs1
proposed	propose	vvd
an	an	at1
extra	extra	jj
"	"	"
sudden-death	sudden-death	jj_nn1
"	"	"
period	period	nn1
at	at	ii
the	the	at
end	end	nn1
of	of	io
the	the	at
four	four	mc
conventional	conventional	jj
quarters	quarter	nn2
.	.	y
After	after	cs_ii
a	a	at1
scoreless	scoreless	jj
extra	extra	jj
period	period	nn1
,	,	y
a	a	at1
tie	tie	nn1
would	would	vm
presumably	presumably	rr
be	be	vbi
called	call	vvn
a	a	at1
tie	tie	nn1
.	.	y
