@@192272	##	fo
For	for	if
picnickers	picnicker	nn2
who	who	pnqs
want	want	vv0
to	to	to
know	know	vvi
just	just	rr
what	what	ddq
they	they	pphs2
are	be	vbr
getting	get	vvg
in	in	rp@
for	for	if
,	,	y
two	two	mc
University	university	nn1
of	of	io
Tennessee	tennessee	np1
graduate	graduate	nn1_vv0
students	student	nn2
gave	give	vvd
some	some	dd
statistical	statistical	jj
hints	hint	nn2
from	from	ii
their	their	appge
study	study	nn1
of	of	io
the	the	at
local	local	jj
bug	bug	nn1
populations	population	nn2
.	.	y
Every	every	at1
sandwich	sandwich	nn1
dropped	drop	vvn_vvd
on	on	ii_rp@
their	their	appge
leafy	leafy	jj
hillside	hillside	nn1
will	will	vm
fall	fall	vvi
on	on	ii_rp@
an	an	at1
average	average	nn1
of	of	io
102	102	mc
bugs	bug	nn2
;	;	y
a	a	at1
picnic	picnic	nn1
cloth	cloth	nn1
will	will	vm
cover	cover	vvi
14,745	14,745	mc	
.	.	y
Estimated	estimate	jj@_vvn
population	population	nn1
per	per	ii
acre	acre	nnu1
:	:	y
more	more	dar
than	than	csn
40	40	mc
million	million	m
chiggers	chigger	nn2
,	,	y
ants	ant	nn2
,	,	y
.	.	y
spiders	spider	nn2
,	,	y
beetles	beetle	nn2
,	,	y
leaf	leaf	nn1_vv0@
hoppers	hopper	nn2
,	,	y
pill	pill	nn1
bugs	bug	nn2
,	,	y
flies	fly	nn2_vvz
,	,	y
bees	bee	nn2
,	,	y
wasps	wasp	nn2
and	and	cc
moths	moth	nn2
.	.	y
