@@187077	##	fo
Beset	beset	vvn
by	by	ii
absenteeism	absenteeism	nn1
,	,	y
inadequate	inadequate	jj
production	production	nn1
and	and	cc
hard	hard	jj_rr
drinking	drinking	nn1_vvg
among	among	ii
Poland	poland	np1
's	's	ge
low-paid	low-paid	jj_nn1
workers	worker	nn2
,	,	y
the	the	at
Communist	communist	jj
regime	regime	nn1
of	of	io
Wladyslaw	wladyslaw	np1
Gomulka	gomulka	np1	
first	first	md
tried	try	vvd_jj@
friendly	friendly	jj
persuasion	persuasion	nn1
.	.	y
When	when	cs
that	that	dd1
failed	fail	vvd_vvn_jj@
,	,	y
the	the	at
government	government	nn1
last	last	md
month	month	nnt1
fired	fire	vvd_vvn
2,500	2,500	mc
miners	miner	nn2
who	who	pnqs
had	have	vhd
played	play	vvn
hooky	hooky	jj
once	once	rr
too	too	rg
often	often	rr
.	.	y
As	as	ii_csa
an	an	at1
added	add	jj
penalty	penalty	nn1
,	,	y
it	it	pph1
forbade	forbid	vvd
the	the	at
men	man	nn2
to	to	to@_ii
work	work	vvi_nn1
again	again	rt
in	in	ii
the	the	at
mines	mine	nn2
,	,	y
where	where	cs_rrq
the	the	at
pay	pay	nn1
,	,	y
while	while	cs
not	not	xx
enough	enough	rr_dd
to	to	to
live	live	vvi
on	on	rp@
,	,	y
is	be	vbz
nevertheless	nevertheless	rr
almost	almost	rr
double	double	vv0@
the	the	at
average	average	nn1
of	of	io
employees	employee	nn2
in	in	ii
other	other	jj
state	state	nn1
industries	industry	nn2
.	.	y
The	the	at
regime	regime	nn1
proudly	proudly	rr
claimed	claim	vvn_vvd
last	last	md
week	week	nnt1
that	that	cst
as	as	ii
a	a	at1
result	result	nn1
of	of	io
its	its	appge
action	action	nn1
,	,	y
production	production	nn1
in	in	ii
the	the	at
mines	mine	nn2
immediately	immediately	rr
went	go	vvd
up	up	rp
and	and	cc
absenteeism	absenteeism	nn1
down	down	rp_ii@
(	(	y
from	from	ii
23%	23%	nnu
to	to	ii
16%	16%	nnu
)	)	y
.	.	y
But	but	ccb
many	many	da2
of	of	io
the	the	at
workers	worker	nn2
should	should	vm
be	be	vbi
able	able	jk
to	to	to
find	find	vvi
construction	construction	nn1
jobs	job	nn2
in	in	ii
the	the	at
newly	newly	rr
encouraged	encourage	vvn_vvd
private	private	jj
industry	industry	nn1
sector	sector	nn1
,	,	y
which	which	ddq
frequently	frequently	rr
pays	pay	vvz
better	better	jjr
wages	wage	nn2
.	.	y
