@@197874	##	fo
Dr.	dr.-i	nnb
Charles	charles	np1
S.	s.-a	np1
Cameron	cameron	np1
,	,	y
scientific	scientific	jj
director	director	nn1
of	of	io
the	the	at
American	american	jj
Cancer	cancer	nn1
Society	society	nn1
,	,	y
said	say	vvd
last	last	md
week	week	nnt1
:	:	y
<P>	<p>	null	
"	"	"
There	there	ex
is	be	vbz
reason	reason	nn1
to	to	to
believe	believe	vvi
that	that	dd1_cst
cancer	cancer	nn1
will	will	vm
not	not	xx
be	be	vbi
undone	undo	vvn
by	by	ii
a	a	at1
bolt	bolt	nn1
from	from	ii
the	the	at
blue	blue	jj_nn1@
,	,	y
by	by	ii
any	any	dd
dramatic	dramatic	jj
and	and	cc
decisive	decisive	jj
breakthrough	breakthrough	nn1
,	,	y
but	but	ccb
rather	rather	rr@
will	will	vm_vv0%
it	it	pph1
give	give	vvi
way	way	nn1
before	before	ii_cs
persistent	persistent	jj
research	research	nn1
...	....	...
We	we	ppis2
must	must	vm
resign	resign	vvi
ourselves	ourselves	ppx2
to	to	ii
whittling	whittle	vvg
away	away	rl
at	at	ii
this	this	dd1
mass	mass	nn1
of	of	io
mystery	mystery	nn1
,	,	y
and	and	cc
gradually	gradually	rr
,	,	y
imperceptibly	imperceptibly	rr
,	,	y
the	the	at
truth	truth	nn1
will	will	vm
emerge	emerge	vvi
,	,	y
so	so	cs21
that	that	cs22
a	a	at1
historian	historian	nn1
of	of	io
the	the	at
future	future	nn1_jj
.	.	y
.	.	y
.	.	y
will	will	vm
not	not	xx
be	be	vbi
able	able	jk
to	to	to
fix	fix	vvi
the	the	at
day	day	nnt1
or	or	cc
the	the	at
month	month	nnt1
or	or	cc
the	the	at
year	year	nnt1
when	when	rrq
victory	victory	nn1
was	be	vbdz
achieved	achieve	vvn
.	.	y
"	"	"
