@@307441	##	fo
The	the	at
good	good	jj
grey	grey	jj_nn1@
New	new	np1
York	york	np1
Times	time	nnt2
,	,	y
which	which	ddq
can	can	vm
pack	pack	vvi
more	more	rrr_dar
into	into	ii
a	a	at1
lead	lead	nn1
sentence	sentence	nn1
than	than	csn
a	a	at1
Saratoga	saratoga	nn1@_np1
trunk	trunk	nn1
should	should	vm
be	be	vbi
expected	expect	vvn
to	to	to
hold	hold	vvi
,	,	y
sometimes	sometimes	rt
ca	can	vm
n't	n't	xx
get	get	vvi
the	the	at
lid	lid	nn1
closed	close	vvn
.	.	y
Last	last	md
week	week	nnt1
a	a	at1
special	special	jj
dispatch	dispatch	nn1
from	from	ii
Johannesburg	johannesburg	np1
began	begin	vvd
:	:	y
"	"	"
Nationalist	nationalist	jj@_nn1
Party	party	nn1
members	member	nn2
of	of	io
Parliament	parliament	nn1
,	,	y
sitting	sit	vvg
as	as	ii
the	the	at
High	high	jj
Court	court	nn1
of	of	io
Parliament	parliament	nn1
,	,	y
handed	hand	vvd_vvn
down	down	rp
a	a	at1
ruling	ruling	nn1_jj
today	today	rt
setting	set	vvg
aside	aside	rl
the	the	at
appeal	appeal	nn1
court	court	nn1
's	's	ge
invalidation	invalidation	nn1
of	of	io
the	the	at
Voters	voter	nn2
Act	act	vv0@
that	that	cst_dd1
removed	remove	vvd
colored	color	jj@_vvn@
(	(	y
mixed	mix	jj@_vvn
blood	blood	nn1
)	)	y
voters	voter	nn2
from	from	ii
the	the	at
common	common	jj
electoral	electoral	jj
roll	roll	nn1
.	.	y
"	"	"
