@@308419	##	fo
At	at	ii
the	the	at
annual	annual	jj
armed	armed	jj
forces	force	nn2
banquet	banquet	vv0@_nn1
last	last	md
week	week	nnt1
,	,	y
President	president	nnb
Pedro	pedro	np1
Aramburu	aramburu	np1	
clamped	clamp	vvd
his	his	appge
black-rimmed	black-rimmed	jj
reading	reading	nn1
glasses	glass	nn2
firmly	firmly	rr
on	on	ii
his	his	appge
nose	nose	nn1
,	,	y
then	then	rt
stood	stand	vvd_vvn@
before	before	ii
a	a	at1
radio	radio	nn1
microphone	microphone	nn1
to	to	to
broadcast	broadcast	vvi
the	the	at
answer	answer	nn1
to	to	ii
Argentina	argentina	np1
's	's	ge
biggest	big	jjt
political	political	jj
puzzle	puzzle	nn1
.	.	y
National	national	jj
,	,	y
provincial	provincial	jj
and	and	cc
municipal	municipal	jj
elections	election	nn2
,	,	y
he	he	pphs1
promised	promise	vvd
,	,	y
will	will	vm
be	be	vbi
held	hold	vvn
late	late	rr_jj
next	next	md
year	year	nnt1
.	.	y
Probable	probable	jj
election	election	nn1
month	month	nnt1
:	:	y
October	october	npm1
.	.	y
<P>	<p>	null	
The	the	at
question	question	nn1
of	of	io
a	a	at1
constituent	constituent	nn1_jj@
convention	convention	nn1
,	,	y
he	he	pphs1
explained	explain	vvd
,	,	y
is	be	vbz
still	still	rr
being	be	vbg
studied	study	vvn
.	.	y
But	but	ccb
before	before	cs_ii
the	the	at
elections	election	nn2
a	a	at1
new	new	jj
voting	vote	nn1
law	law	nn1
will	will	vm
be	be	vbi
drawn	draw	vvn
"	"	"
to	to	to
replace	replace	vvi
the	the	at
fraud	fraud	nn1
"	"	"
enacted	enact	vvn_vvd
under	under	ii
the	the	at
regime	regime	nn1
of	of	io
Juan	juan	np1
Pern	pern	np1_nn1
.	.	y
To	to	to
prove	prove	vvi
his	his	appge
impartiality	impartiality	nn1
,	,	y
Aramburu	aramburu	np1	
emphasized	emphasize	vvd
that	that	cst_dd1
neither	neither	rr
he	he	pphs1
nor	nor	cc
any	any	dd
member	member	nn1
of	of	io
the	the	at
present	present	jj_nn1
provisional	provisional	jj
government	government	nn1
will	will	vm
be	be	vbi
eligible	eligible	jj
to	to	to
run	run	vvi
for	for	if
office	office	nn1
.	.	y
