@@231059	##	fo
After	after	cs_ii
Publisher	publisher	nn1
Gardner	gardner	np1
(	(	y
"	"	"
Mike	mike	np1
"	"	"
)	)	y
Cowles	cowles	np1
folded	folded	jj_vvd@
pocket-size	pocket-size	jj
Quick	quick	jj
last	last	md
year	year	nnt1
,	,	y
he	he	pphs1
quickly	quickly	rr
found	find	vvn_vvd
a	a	at1
buyer	buyer	nn1
for	for	if
the	the	at
magazine	magazine	nn1
.	.	y
The	the	at
Philadelphia	philadelphia	np1
Inquirer	inquirer	np1
's	's	ge
Publisher	publisher	nn1
Walter	walter	np1
Annenberg	annenberg	np1
bought	buy	vvd
the	the	at
title	title	nn1
from	from	ii
Cowles	cowles	np1
for	for	if
a	a	at1
reported	report	jj@
$250,000	$250,000	nnu
,	,	y
put	put	vvd_vv0_vvn
out	out	rp
his	his	appge
own	own	da
biweekly	biweekly	rr
Quick	quick	jj_rr@
in	in	ii
a	a	at1
larger	large	jjr
format	format	nn1
(	(	y
TIME	time	nnt1
,	,	y
July	july	npm1
20	20	mc
)	)	y
.	.	y
Annenberg	annenberg	np1
,	,	y
who	who	pnqs
also	also	rr
publishes	publish	vvz
Seventeen	seventeen	mc
,	,	y
Daily	daily	np1_rr@
Racing	race	vvg_jj@_nn1@
Form	form	nn1
and	and	cc
Morning	morning	nnt1
Telegraph	telegraph	nn1
,	,	y
hoped	hope	vvd_vvn
to	to	to
succeed	succeed	vvi
where	where	rrq_cs
Mike	mike	np1
Cowles	cowles	np1
failed	fail	vvd
by	by	ii
using	use	vvg
his	his	appge
Inquirer	inquirer	nn1
gravure	gravure	nn1_vv0
presses	press	nn2
,	,	y
selling	sell	vvg
no	no	at
subscriptions	subscription	nn2
or	or	cc
ads	ad	nn2
and	and	cc
sticking	stick	vvg_jj
to	to	to
newsstand	newsstand	vvi
sales	sales	nn
.	.	y
He	he	pphs1
estimated	estimate	vvd
he	he	pphs1
could	could	vm
break	break	vvi
even	even	rr
with	with	iw
1,000,000	1,000,000	mc
circulation	circulation	nn1
.	.	y
Last	last	md
week	week	nnt1
Annenberg	annenberg	np1
admitted	admit	vvd
defeat	defeat	nn1
.	.	y
After	after	ii
experimenting	experiment	vvg
for	for	if
nine	nine	mc
months	month	nnt2
with	with	iw
the	the	at
reborn	reborn	jj
Quick	quick	jj
without	without	iw
ever	ever	rr
putting	put	vvg
out	out	rp
a	a	at1
good	good	jj
magazine	magazine	nn1
,	,	y
he	he	pphs1
folded	fold	vvd@
it	it	pph1
.	.	y
Quick	quick	rr@
did	do	vdd
not	not	xx
sell	sell	vvi
enough	enough	dd_rr
newsstand	newsstand	nn1_vv0
copies	copy	nn2
to	to	to
make	make	vvi
money	money	nn1
,	,	y
and	and	cc
the	the	at
cost	cost	nn1
of	of	io
getting	get	vvg
ads	ad	nn2
and	and	cc
mail	mail	nn1_vv0@
subscribers	subscriber	nn2
was	be	vbdz
too	too	rg
high	high	jj_rr@
.	.	y
