@@199071	##	fo
In	in	ii
the	the	at
weekly	weekly	jj
Clarks	clarks	np1
,	,	y
Neb	neb	np1
.	.	y
News	news	nn1
,	,	y
the	the	at
story	story	nn1
on	on	ii
Myrtle	myrtle	np1
Mace	mace	np1
's	's	ge
wedding	wedding	nn1
told	tell	vvd_vvn
more	more	rrr_dar
about	about	ii
the	the	at
groom	groom	nn1
than	than	csn
the	the	at
bride	bride	nn1
.	.	y
Said	say	vvd
the	the	at
News	news	nn1
:	:	y
"	"	"
He	he	pphs1
wore	wear	vvd
a	a	at1
bluish	bluish	jj
business	business	nn1
suit	suit	nn1_vv0
consisting	consist	vvg
of	of	io
coat	coat	nn1
,	,	y
vest	vest	nn1
and	and	cc
pants	pant	nn2
.	.	y
The	the	at
suit	suit	nn1
had	have	vhd
been	be	vbn
recently	recently	rr
cleaned	clean	vvn_vvd
and	and	cc
pressed	press	vvn
.	.	y
.	.	y
.	.	y
Beneath	beneath	rl@
was	be	vbdz
a	a	at1
freshly	freshly	rr
laundered	launder	vvn_vvd
white	white	jj
shirt	shirt	nn1
.	.	y
His	his	appge
hair	hair	nn1
had	have	vhd
been	be	vbn
recently	recently	rr
trimmed	trim	vvn
by	by	ii
Fred	fred	np1
Gilliard	gilliard	np1
,	,	y
Clarks	clarks	np1
's	's	ge
barber	barber	nn1
,	,	y
and	and	cc
was	be	vbdz
brushed	brush	vvn
flat	flat	jj_nn1_rr@
with	with	iw
a	a	at1
part	part	nn1
on	on	ii
the	the	at
left	left	jj
side	side	nn1
.	.	y
"	"	"
The	the	at
reporter	reporter	nn1
:	:	y
Editor	editor	nn1
John	john	np1
Carter	carter	np1
.	.	y
The	the	at
groom	groom	nn1
:	:	y
Editor	editor	nn1
Carter	carter	np1_nn1@
.	.	y
