@@240621	##	fo
The	the	at
Littlest	littl	jjt_np1	
Revue	revue	nn1_np1
wound	wind	vvd_vvn
up	up	rp_ii@
the	the	at
off-Broadway	off-broadway	np1_jj_nn1
Phoenix	phoenix	np1_nn1@
Theatre	theatre	nn1
's	's	ge
season	season	nnt1
with	with	iw
festive	festive	jj
intentions	intention	nn2
but	but	ccb
pretty	pretty	rg_jj
limp	limp	jj
results	result	nn2
.	.	y
With	with	iw
but	but	ccb
eight	eight	mc
people	people	nn
in	in	ii
the	the	at
cast	cast	nn1@_jj@
,	,	y
it	it	pph1
is	be	vbz
an	an	at1
intimate	intimate	jj
revue	revue	nn1
with	with	iw
a	a	at1
vengeance	vengeance	nn1
;	;	y
and	and	cc
with	with	iw
its	its	appge
faces	face	nn2
so	so	rg_rr
quickly	quickly	rr
familiar	familiar	jj
and	and	cc
its	its	appge
fandangos	fandango	nn2
so	so	rg_rr
modestly	modestly	rr
scaled	scale	vvn_vvd
,	,	y
it	it	pph1
stands	stand	vvz
in	in	ii
urgent	urgent	jj
need	need	nn1
of	of	io
witty	witty	jj
sketches	sketch	nn2
and	and	cc
catchy	catchy	jj_nn1
tunes	tune	nn2
.	.	y
But	but	ccb
the	the	at
wit	wit	nn1
is	be	vbz
uncomfortably	uncomfortably	rr
sporadic	sporadic	jj
and	and	cc
Vernon	vernon	np1
Duke	duke	nn1
's	's	ge
show	show	nn1
tunes	tune	vvz_nn2
sound	sound	nn1_vv0@
remarkably	remarkably	rr
alike	alike	jj_rr
.	.	y
Best	best	jjt
thing	thing	nn1
in	in	ii
the	the	at
revue	revue	nn1
is	be	vbz
Comedienne	comedienne	np1	
Charlotte	charlotte	np1
Rae	rae	np1
,	,	y
who	who	pnqs
is	be	vbz
herself	herself	ppx1
at	at	ii
her	her	appge
best	best	jjt_rrt
in	in	ii
a	a	at1
pair	pair	nn
of	of	io
screwy	screwy	jj
madrigal	madrigal	nn1
numbers	number	nn2
.	.	y
There	there	ex
are	be	vbr
two	two	mc
or	or	cc
three	three	mc
entertaining	entertaining	jj
skits	skit	nn2
,	,	y
but	but	ccb
the	the	at
bulk	bulk	nn1
of	of	io
them	them	ppho2
are	be	vbr
either	either	rr
dead	dead	jj
on	on	ii
arrival	arrival	nn1
or	or	cc
let	let	vv0_vvd@
their	their	appge
lifeblood	lifeblood	nn1
ebb	ebb	vvi
away	away	rl
.	.	y
