@@189881	##	fo
For	for	if
some	some	dd
50	50	mc
years	year	nnt2
the	the	at
school	school	nn1
board	board	nn1
of	of	io
Spokane	spokane	np1
has	have	vhz
had	have	vhn
a	a	at1
"	"	"
gentleman	gentleman	nn1
's	's	ge
agreement	agreement	nn1
"	"	"
ruling	ruling	nn1
against	against	ii
employing	employ	vvg_jj
married	married	jj
women	woman	nn2
as	as	csa_rg@_ii@
public-school	public-school	jj
teachers	teacher	nn2
.	.	y
Last	last	md
week	week	nnt1
,	,	y
finding	find	vvg
that	that	cst_dd1_rg%
300	300	mc
of	of	io
its	its	appge
600	600	mc
women	woman	nn2
teachers	teacher	nn2
had	have	vhd
husbands	husband	nn2
despite	despite	ii
the	the	at
rule	rule	nn1
,	,	y
the	the	at
board	board	nn1
had	have	vhd
decided	decide	vvn
to	to	to
face	face	vvi
facts	fact	nn2
and	and	cc
scrap	scrap	vvi
it	it	pph1
.	.	y
New	new	jj
ruling	ruling	nn1
in	in	ii
Spokane	spokane	np1
:	:	y
teachers	teacher	nn2
who	who	pnqs
are	be	vbr
expectant	expectant	jj
mothers	mother	nn2
may	may	vm
have	have	vhi
up	up	ii@
the	the	at
12	12	mc
months	month	nnt2
maternity	maternity	nn1
leave	leave	nn1
.	.	y
