@@187285	##	fo
The	the	at
team	team	nn1
was	be	vbdz
losing	lose	vvg
too	too	rg
many	many	da2
games	game	nn2
;	;	y
too	too	rg
many	many	da2
fans	fan	nn2
were	be	vbdr
staying	stay	vvg
away	away	ii21_rl
from	from	ii22_ii
the	the	at
ballpark	ballpark	nn1
;	;	y
even	even	rr
the	the	at
sportswriters	sportswriter	nn2
were	be	vbdr
unhappy	unhappy	jj
.	.	y
In	in	ii
the	the	at
tradition	tradition	nn1
of	of	io
big-league	big-league	jj_nn1
baseball	baseball	nn1
there	there	ex_rl
was	be	vbdz
nothing	nothing	pn1
for	for	if
the	the	at
Cleveland	cleveland	np1
Indians	indian	nn2
to	to	to
do	do	vdi
but	but	ccb
fire	fire	vv0@
their	their	appge
field	field	nn1
manager	manager	nn1
,	,	y
Kerby	kerby	np1
Farrell	farrell	np1
.	.	y
But	but	ccb
General	general	jj
Manager	manager	nn1
Hank	hank	np1_nn1
Greenberg	greenberg	np1
,	,	y
the	the	at
Hall	hall	nn1
of	of	io
Fame	fame	nn1
slugger	slugger	nn1
,	,	y
had	have	vhd
already	already	rr
done	do	vdn
that	that	dd1
.	.	y
It	it	pph1
was	be	vbdz
his	his	appge
biggest	big	jjt
mistake	mistake	nn1
.	.	y
He	he	pphs1
had	have	vhd
left	leave	vvn
no	no	pn121
one	one	pn122
to	to	ii
fire	fire	nn1
but	but	ccb
himself	himself	ppx1
.	.	y
Last	last	md
week	week	nnt1
the	the	at
Indians	indian	nn2
did	do	vdd
just	just	rr
that	that	dd1
.	.	y
