@@191475	##	fo
At	at	ii
the	the	at
height	height	nn1
of	of	io
the	the	at
water	water	nn1
shortage	shortage	nn1
last	last	md
year	year	nnt1
,	,	y
unbathed	unbathed	jj
and	and	cc
stubble-bearded	stubble-bearded	jj
New	new	jj
Yorkers	yorkers	np1_nn2%
were	be	vbdr
exhorted	exhort	vvn@
to	to	to
tighten	tighten	vvi
up	up	rp
their	their	appge
faucets	faucet	nn2
,	,	y
use	use	vv0_nn1
soda	soda	nn1
water	water	nn1
on	on	ii
their	their	appge
teeth	tooth	nn2
,	,	y
and	and	cc
drink	drink	vv0
their	their	appge
whisky	whisky	nn1
neat	neat	jj
.	.	y
But	but	ccb
this	this	dd1
year	year	nnt1
New	new	np1
York	york	np1
would	would	vm
apparently	apparently	rr
have	have	vhi
plenty	plenty	pn
of	of	io
water	water	nn1
to	to	ii
tide	tide	nn1
it	it	pph1
over	over	ii_rp
the	the	at
hot	hot	jj
months	month	nnt2
.	.	y
Last	last	md
week	week	nnt1
the	the	at
upstate	upstate	jj
reservoirs	reservoir	nn2
were	be	vbdr
filled	fill	vvn
to	to	ii
the	the	at
top	top	nn1_jj
and	and	cc
brimming	brim	vvg
over	over	rp
.	.	y
