@@232755	##	fo
The	the	at
good	good	jj
grey	grey	jj_nn1@
New	new	np1
York	york	np1
Times	time	nnt2
takes	take	vvz
pains	pain	nn2
to	to	to
keep	keep	vvi
its	its	appge
readers	reader	nn2
straight	straight	rr
on	on	rp
geography	geography	nn1
,	,	y
is	be	vbz
as	as	rg@
careful	careful	jj
with	with	iw
locations	location	nn2
west	west	nd1
of	of	io
the	the	at
Hudson	hudson	np1
as	as	ii@
east	east	nd1
of	of	io
Suez	suez	np1
.	.	y
Thus	thus	rr
,	,	y
it	it	pph1
sometimes	sometimes	rt
identifies	identify	vvz
Chicago	chicago	np1
as	as	csa_ii@
"	"	"
Chicago	chicago	np1
,	,	y
Illinois	illinois	np1
.	.	y
"	"	"
Last	last	md
week	week	nnt1
the	the	at
Chicago	chicago	np1
Daily	daily	np1
News	news	nn1
rose	rise	vvd
up	up	rp
in	in	ii
wrath	wrath	nn1
at	at	ii
such	such	da
provincialism	provincialism	nn1
.	.	y
Cried	cry	vvd
the	the	at
News	news	nn1
:	:	y
<P>	<p>	null	
"	"	"
The	the	at
Times	time	nnt2
is	be	vbz
published	publish	vvn
in	in	ii
New	new	np1
York	york	np1
,	,	y
New	new	np1
York	york	np1
,	,	y
where	where	cs_rrq
geography	geography	nn1
may	may	vm
be	be	vbi
a	a	at1
neglected	neglect	jj
science	science	nn1
since	since	cs_ii@
many	many	da2
of	of	io
the	the	at
inhabitants	inhabitant	nn2
are	be	vbr
convinced	convince	jj_vvn@
that	that	cst
there	there	ex
is	be	vbz
no	no	at
other	other	jj
place	place	nn1
.	.	y
Nevertheless	nevertheless	rr
,	,	y
in	in	ii
a	a	at1
cosmopolitan	cosmopolitan	jj_nn1
city	city	nn1
like	like	ii
New	new	np1
York	york	np1
,	,	y
New	new	np1
York	york	np1
,	,	y
we	we	ppis2
should	should	vm
think	think	vvi
that	that	cst_dd1
while	while	cs
the	the	at
Times	time	nnt2
's	's	ge
educated	educate	jj_vvn
readers	reader	nn2
might	might	vm
require	require	vvi
Cairo	cairo	np1
,	,	y
Illinois	illinois	np1
,	,	y
Chicago	chicago	np1
,	,	y
Illinois	illinois	np1
would	would	vm
be	be	vbi
equivalent	equivalent	jj
to	to	ii
Heaven	heaven	nn1
,	,	y
Universe	universe	nn1
.	.	y
There	there	ex
is	be	vbz
only	only	rr
one	one	mc1_pn1
.	.	y
"	"	"
