@@254599	##	fo
The	the	at
more	more	rgr
venerable	venerable	jj
professors	professor	nn2
of	of	io
Liverpool	liverpool	np1
University	university	nn1
last	last	md
week	week	nnt1
grunted	grunt	vvd
wrathfully	wrathfully	rr
.	.	y
They	they	pphs2
were	be	vbdr
advised	advise	vvn
by	by	ii
their	their	appge
Chancellor	chancellor	nn1
,	,	y
his	his	appge
Lordship	lordship	nn1
the	the	at
Earl	earl	nn1
of	of	io
Derby	derby	np1
,	,	y
that	that	cst
those	those	dd2
among	among	ii
them	them	ppho2
who	who	pnqs
had	have	vhd
achieved	achieve	vvn
the	the	at
age	age	nn1
of	of	io
65	65	mc
would	would	vm
straightway	straightway	rr
be	be	vbi
requested	request	vvn
to	to	to
retire	retire	vvi
.	.	y
The	the	at
old	old	jj
gentlemen	gentleman	nn2
were	be	vbdr
unanimous	unanimous	jj
in	in	ii
protesting	protest	vvg
that	that	cst_dd1
,	,	y
if	if	cs
the	the	at
rule	rule	nn1
were	be	vbdr
to	to	to
stand	stand	vvi
,	,	y
pensions	pension	nn2
more	more	rgr
adequate	adequate	jj
than	than	csn
the	the	at
present	present	jj_nn1
ones	one	nn2
should	should	vm
be	be	vbi
arranged	arrange	vvn
.	.	y
