@@493358	##	fo
Once	once	rr_cs@
by	by	ii
the	the	at
Pacific	pacific	np1
The	the	at
shattered	shattered	jj
water	water	nn1
made	make	vvd_vvn
a	a	at1
misty	misty	jj
din	din	nn1
,	,	y
Great	great	jj
waves	wave	nn2
looked	look	vvn_vvd
over	over	ii_rp
others	other	nn2
coming	come	vvg
in	in	rp@
,	,	y
And	and	cc
thought	think	nn1
of	of	io
doing	do	vdg
something	something	pn1
to	to	ii
the	the	at
shore	shore	nn1
That	that	cst_dd1
water	water	nn1_vv0%
never	never	rr
did	do	vdd
to	to	to
land	land	vvi
before	before	rt
.	.	y
The	the	at
clouds	cloud	nn2
were	be	vbdr
low	low	jj
and	and	cc
hairy	hairy	jj
in	in	ii
the	the	at
skies	sky	nn2
Like	like	ii
locks	lock	nn2
blown	blow	vvn
forward	forward	rl
in	in	ii
the	the	at
gleam	gleam	nn1
of	of	io
eyes	eye	nn2
.	.	y
You	you	ppy
could	could	vm
not	not	xx
tell	tell	vvi
,	,	y
and	and	cc
yet	yet	rr
it	it	pph1
looked	look	vvd
as	as	cs21
if	if	cs22
The	the	at
sand	sand	nn1
was	be	vbdz
lucky	lucky	jj
in	in	ii
being	be	vbg
backed	back	vvn
by	by	ii
cliff	cliff	nn1
,	,	y
The	the	at
cliff	cliff	nn1
in	in	ii
being	be	vbg
backed	back	vvn
by	by	ii
continent	continent	nn1
.	.	y
It	it	pph1
looked	look	vvd
as	as	cs21
if	if	cs22
a	a	at1
night	night	nnt1
of	of	io
dark	dark	jj_nn1
intent	intent	nn1
Was	be	vbdz
coming	come	vvg
,	,	y
and	and	cc
not	not	xx
only	only	rr
a	a	at1
night	night	nnt1
,	,	y
an	an	at1
age	age	nn1
.	.	y
Someone	someone	pn1
had	have	vhd
better	better	rrr
be	be	vbi
prepared	prepare	vvn
for	for	if
rage	rage	nn1
.	.	y
There	there	ex
would	would	vm
be	be	vbi
more	more	dar_rrr
than	than	csn
ocean	ocean	nn1
water	water	nn1
broken	break	vvn
Before	before	ii_cs
God	god	np1
's	's	ge
last	last	md
Put	put	vvd_vvn_vv0
out	out	rp
the	the	at
light	light	nn1
was	be	vbdz
spoken	speak	vvn
.	.	y
