@@219836	##	fo
It	it	pph1
is	be	vbz
reported	report	vvn
from	from	ii
Rome	rome	np1
that	that	cst
Pope	pope	nnb
Pius	piu	np1
XI	xi	nn1
will	will	vm
soon	soon	rr
hold	hold	vvi
a	a	at1
consistory	consistory	jj
(	(	y
senate	senate	nn1
composed	compose	vvn_vvd
of	of	io
Pope	pope	np1_nn1
and	and	cc
Cardinals	cardinal	nn2
)	)	y
.	.	y
It	it	pph1
is	be	vbz
uncertain	uncertain	jj
whether	whether	csw
he	he	pphs1
will	will	vm
create	create	vvi
any	any	dd
new	new	jj
cardinals	cardinal	nn2
.	.	y
<P>	<p>	null	
It	it	pph1
is	be	vbz
stated	state	vvn
,	,	y
however	however	rr
,	,	y
in	in	ii
Vatican	vatican	np1
circles	circle	nn2
,	,	y
that	that	cst
no	no	at
American	american	nn1@_jj
will	will	vm
be	be	vbi
given	give	vvn
the	the	at
Red	red	jj
Hat	hat	nn1
.	.	y
If	if	cs
any	any	dd
new	new	jj
cardinals	cardinal	nn2
are	be	vbr
elected	elect	vvn
,	,	y
they	they	pphs2
will	will	vm_vv0%
in	in	ii
all	all	db
probability	probability	nn1
be	be	vbi
Italians	italian	nn2
.	.	y
