@@219972	##	fo
All	all	rr@
other	other	jj
parliamentary	parliamentary	jj
business	business	nn1
was	be	vbdz
overshadowed	overshadow	vvn
by	by	ii
Philip	philip	np1
Snowden	snowden	np1
's	's	ge
bill	bill	nn1
against	against	ii
capitalism	capitalism	nn1
.	.	y
In	in	ii
a	a	at1
few	few	da2
words	word	nn2
,	,	y
it	it	pph1
is	be	vbz
an	an	at1
evolutionary	evolutionary	jj
elimination	elimination	nn1
of	of	io
the	the	at
capitalist	capitalist	jj_nn1
system	system	nn1
.	.	y
There	there	ex
was	be	vbdz
nothing	nothing	pn1
revolutionary	revolutionary	jj
about	about	ii
Snowden	snowden	np1
's	's	ge
speech	speech	nn1
;	;	y
he	he	pphs1
picked	pick	vvd
out	out	rp
the	the	at
flaws	flaw	nn2
in	in	ii
the	the	at
present	present	jj_nn1
system	system	nn1
and	and	cc
advocated	advocate	vvd_vvn
a	a	at1
remedy	remedy	nn1
in	in	ii
general	general	jj
terms	term	nn2
.	.	y
<P>	<p>	null	
Sir	sir	nnb
Alfred	alfred	np1
Mond	mond	np1
took	take	vvd
the	the	at
floor	floor	nn1
against	against	ii
him	him	ppho1
.	.	y
The	the	at
gist	gist	nn1
of	of	io
Sir	sir	nnb
Alfred	alfred	np1
's	's	ge
remarks	remark	nn2
was	be	vbdz
that	that	cst
it	it	pph1
is	be	vbz
easy	easy	jj
to	to	to
pick	pick	vvi
holes	hole	nn2
in	in	ii
any	any	dd
system	system	nn1
.	.	y
He	he	pphs1
accused	accuse	vvd
the	the	at
laborites	laborites	nn2	
of	of	io
using	use	vvg
economic	economic	jj
language	language	nn1
too	too	rg
vaguely	vaguely	rr
.	.	y
The	the	at
bill	bill	nn1
will	will	vm
come	come	vvi
up	up	rp
again	again	rt
for	for	if
discussion	discussion	nn1
after	after	ii_cs
the	the	at
Easter	easter	nnt1
recess	recess	nn1
.	.	y
<P>	<p>	null	
Snowden	snowden	nn1_np1@
is	be	vbz
a	a	at1
labor	labor	nn1
member	member	nn1
of	of	io
Parliament	parliament	nn1
,	,	y
and	and	cc
author	author	nn1
of	of	io
several	several	da2
books	book	nn2
on	on	ii
socialism	socialism	nn1
.	.	y
He	he	pphs1
is	be	vbz
a	a	at1
determined	determine	jj
and	and	cc
intelligent	intelligent	jj
man	man	nn1
,	,	y
and	and	cc
can	can	vm_vv0%_nn1%
in	in	ii
no	no	at
sense	sense	nn1
be	be	vbi
termed	term	vvn
a	a	at1
fanatic	fanatic	nn1_jj
.	.	y
