@@163221	##	fo
Five	five	mc
thousand	thousand	m
eager	eager	jj
Yorkshire	yorkshire	np1
women	woman	nn2
sought	seek	vvd_vvn
to	to	to
crawl	crawl	vvi
into	into	ii
a	a	at1
small	small	jj
theatre	theatre	nn1
,	,	y
at	at	ii
Bradford	bradford	np1
last	last	md
week	week	nnt1
,	,	y
to	to	to
view	view	vvi
an	an	at1
instructive	instructive	jj
sex	sex	nn1
film	film	nn1
entitled	entitle	vvn
The	the	at
Dangers	danger	nn2
of	of	io
Innocence	innocence	nn1
.	.	y
<P>	<p>	null	
When	when	cs
the	the	at
cinema	cinema	nn1
became	become	vvd
packed	pack	vvn_jj
to	to	ii
absolute	absolute	jj
repletion	repletion	nn1
,	,	y
some	some	dd
3,000	3,000	mc
women	woman	nn2
who	who	pnqs
could	could	vm
not	not	xx
squeeze	squeeze	vvi
in	in	rp@
grew	grow	vvd
vexed	vexed	jj_vvn
,	,	y
rioted	riot	vvd
,	,	y
knocked	knock	vvn_vvd
off	off	ii_rp
the	the	at
helmets	helmet	nn2
of	of	io
several	several	da2
policemen	policeman	nn2
and	and	cc
mirthfully	mirthfully	rr
tore	tear	vvd
to	to	ii
shreds	shred	nn2
the	the	at
tunic	tunic	nn1
of	of	io
an	an	at1
embarrassed	embarrassed	jj
police	police	nn2
sergeant	sergeant	nn1
.	.	y
