@@254553	##	fo
Last	last	md
week	week	nnt1
,	,	y
there	there	ex_rl
came	come	vvd
revolution	revolution	nn1
to	to	ii
Ecuador	ecuador	np1
.	.	y
Troops	troop	nn2
in	in	ii
Quito	quito	np1
,	,	y
the	the	at
capital	capital	nn1
,	,	y
and	and	cc
Guayaquil	guayaquil	np1
captured	capture	vvd
the	the	at
civil	civil	jj
and	and	cc
military	military	jj
authorities	authority	nn2
at	at	ii
both	both	db2
places	place	nn2
,	,	y
jailed	jail	vvn_vvd@
them	them	ppho2
.	.	y
General	general	nnb
Francisco	francisco	np1
Gomez	gomez	np1
de	de	fw
la	la	fw
Torre	torre	np1_nn1
was	be	vbdz
proclaimed	proclaim	vvn
Military	military	jj
Chief	chief	nn1
of	of	io
Government	government	nn1
.	.	y
The	the	at
people	people	nn
were	be	vbdr
given	give	vvn
to	to	to
understand	understand	vvi
that	that	cst
the	the	at
coup	coup	nn1
had	have	vhd
been	be	vbn
planned	plan	vvn
to	to	to
end	end	vvi
maladministration	maladministration	nn1
.	.	y
There	there	ex
was	be	vbdz
no	no	at
bloodshed	bloodshed	nn1
,	,	y
little	little	jj_da1
excitement	excitement	nn1
.	.	y
