@@164272	##	fo
Defense	defense	nn1
Minister	minister	nn1
General	general	nnb
Wilhelm	wilhelm	np1
Groener	groener	np1	
made	make	vvd
a	a	at1
bristling	bristle	nn1@_jj@
,	,	y
characteristic	characteristic	jj_nn1
speech	speech	nn1
to	to	ii
the	the	at
Reichstag	reichstag	np1
,	,	y
last	last	md
week	week	nnt1
,	,	y
roundly	roundly	rr
declaring	declare	vvg
that	that	cst
"	"	"
the	the	at
present	present	jj_nn1
alarming	alarming	jj
increase	increase	nn1
in	in	ii
suicides	suicide	nn2
among	among	ii
German	german	jj_nn1
soldiers	soldier	nn2
"	"	"
is	be	vbz
directly	directly	rr
due	due	ii21
to	to	ii22
a	a	at1
clause	clause	nn1
in	in	ii
the	the	at
Versailles	versailles	np1
Treaty	treaty	nn1
which	which	ddq
prevents	prevent	vvz
Germans	german	nn2
from	from	ii
enlisting	enlist	vvg
in	in	ii
the	the	at
Reichswehr	reichswehr	nn1	
for	for	if
a	a	at1
period	period	nn1
of	of	io
less	less	dar
than	than	csn
twelve	twelve	mc
years	year	nnt2
.	.	y
<P>	<p>	null	
The	the	at
intent	intent	nn1
of	of	io
the	the	at
treaty	treaty	nn1
is	be	vbz
of	of	rr21
course	course	rr22
to	to	to
make	make	vvi
it	it	pph1
impossible	impossible	jj
for	for	if
Germany	germany	np1
to	to	to
use	use	vvi
her	her	appge_ppho1
small	small	jj
army	army	nn1
as	as	ii_csa
a	a	at1
training	training	nn1
school	school	nn1
for	for	if
warriors	warrior	nn2
,	,	y
something	something	pn1
which	which	ddq
might	might	vm
easily	easily	rr
be	be	vbi
done	do	vdn
if	if	cs
quick	quick	jj
turnovers	turnover	nn2
in	in	ii
enlistment	enlistment	nn1
were	be	vbdr
allowed	allow	vvn
.	.	y
<P>	<p>	null	
Fulminating	fulminate	vvg	
against	against	ii
the	the	at
twelve-year	twelve-year	jj_nnt1
term	term	nn1
,	,	y
General	general	jj_nn1
Groener	groener	nn1_np1	
cried	cry	vvd
:	:	y
"	"	"
It	it	pph1
is	be	vbz
inhuman	inhuman	jj
!	!	!
Our	our	appge
young	young	jj
men	man	nn2
enter	enter	vv0
the	the	at
army	army	nn1
enthusiastically	enthusiastically	rr
,	,	y
but	but	ccb
after	after	ii_cs
two	two	mc
or	or	cc
three	three	mc
years	year	nnt2
many	many	da2
begin	begin	vv0
to	to	to
get	get	vvi
restless	restless	jj
under	under	ii
the	the	at
necessarily	necessarily	rr
strict	strict	jj
discipline	discipline	nn1
.	.	y
Being	be	vbg
unable	unable	jk
to	to	to
obtain	obtain	vvi
a	a	at1
discharge	discharge	nn1_vv0
the	the	at
men	man	nn2
become	become	vv0
morose	morose	jj
and	and	cc
despondent	despondent	jj
,	,	y
with	with	iw
the	the	at
result	result	nn1
that	that	cst
some	some	dd
end	end	vv0_nn1
their	their	appge
lives	live	nn2
in	in	ii
fits	fit	nn2
of	of	io
insanity	insanity	nn1
.	.	y
"	"	"
