@@219976	##	fo
In	in	ii
contradiction	contradiction	nn1
to	to	ii
the	the	at
report	report	nn1
that	that	cst
Southern	southern	np1
Rhodesia	rhodesia	np1
was	be	vbdz
about	about	rpk
to	to	to
enter	enter	vvi
the	the	at
Union	union	nn1
of	of	io
South	south	np1
Africa	africa	np1
,	,	y
it	it	pph1
is	be	vbz
now	now	rt
understood	understand	vvn
that	that	cst
it	it	pph1
has	have	vhz
elected	elect	vvn
to	to	to
become	become	vvi
a	a	at1
self-governing	self-governing	jj
colony	colony	nn1
entirely	entirely	rr
independent	independent	jj
of	of	io
the	the	at
Union	union	nn1_np1
.	.	y
Until	until	ii
recently	recently	rr
the	the	at
whole	whole	nn1
of	of	io
Rhodesia	rhodesia	np1
was	be	vbdz
under	under	ii
the	the	at
administration	administration	nn1
of	of	io
the	the	at
British	british	jj
South	south	np1
Africa	africa	np1
Company	company	nn1
.	.	y
