@@164705	##	fo
Five	five	mc
thousand	thousand	m
Pekingese	pekingese	nn_jj_np2	
troops	troop	nn2
supposedly	supposedly	rr
adherent	adherent	nn1
to	to	ii
the	the	at
new	new	jj
Nationalist	nationalist	nn1_jj@
State	state	nn1
mutinied	mutiny	vvd_vvn@
at	at	ii
Chefoo	chefoo	np1_nn1
,	,	y
last	last	md
week	week	nnt1
,	,	y
trounced	trounce	vvd_vvn
troops	troop	nn2
which	which	ddq
remained	remain	vvd
loyal	loyal	jj
,	,	y
and	and	cc
raised	raise	vvd_vvn
the	the	at
five-barred	five-barred	jj_nn1
flag	flag	nn1
of	of	io
the	the	at
old	old	jj
Peking	peking	np1
Regime	regime	nn1
which	which	ddq
has	have	vhz
just	just	rr
surrendered	surrender	vvn
to	to	ii
the	the	at
Nationalists	nationalist	nn2
(	(	y
TIME	time	nnt1
,	,	y
June	june	npm1
4	4	mc
,	,	y
18	18	mc
)	)	y
.	.	y
Since	since	cs
the	the	at
loyal	loyal	jj
armies	army	nn2
of	of	io
Nationalism	nationalism	nn1
number	number	nn1
not	not	xx
less	less	dar
than	than	csn
400,000	400,000	mc
men	man	nn2
,	,	y
the	the	at
mutineers	mutineer	nn2
at	at	ii
Chefoo	chefoo	np1	
appeared	appear	vvd
to	to	to
have	have	vhi
indulged	indulge	vvn
in	in	ii
a	a	at1
bit	bit	nn1
of	of	io
sheer	sheer	jj
midsummer	midsummer	nnt1
madness	madness	nn1
.	.	y
They	they	pphs2
were	be	vbdr
not	not	xx
molested	molest	vvn@_jj@
last	last	md
week	week	nnt1
,	,	y
however	however	rr
,	,	y
since	since	cs
Nationalist	nationalist	jj@_nn1
statesmen	statesman	nn2
were	be	vbdr
wholly	wholly	rr
preoccupied	preoccupied	jj_vvn%
with	with	iw
far	far	rg
weightier	weighty	jjr
matters	matter	nn2
(	(	y
see	see	vv0
above	above	rl
)	)	y
.	.	y
