@@301000	##	fo
From	from	ii
the	the	at
White	white	np1
House	house	nn1
a	a	at1
telegram	telegram	nn1
to	to	ii
President-Elect	president-elect	nnb
Hoover	hoover	np1@
read	read	vvd
in	in	rr21
part	part	rr22
:	:	y
"	"	"
With	with	iw
this	this	dd1
endorsement	endorsement	nn1
I	i	ppis1
can	can	vm
now	now	rt
retire	retire	vvi
from	from	ii
office	office	nn1
in	in	ii
contentment	contentment	nn1
.	.	y
.	.	y
.	.	y
.	.	y
Best	best	rrt_jjt
wishes	wish	vvz_nn2
in	in	ii
which	which	ddq
Mrs.	mrs.-	nnb
Coolidge	coolidge	np1
joins	join	vvz_nn2
.	.	y
<P>	<p>	null	
Calvin	calvin	np1@_nn1
Coolidge	coolidge	np1_nn1
.	.	y
"	"	"
<P>	<p>	null	
From	from	ii
the	the	at
Vatican	vatican	np1
,	,	y
Rome	rome	np1
,	,	y
came	come	vvd
a	a	at1
statement	statement	nn1
:	:	y
"	"	"
The	the	at
election	election	nn1
of	of	io
a	a	at1
Catholic	catholic	jj_nn1
candidate	candidate	nn1
would	would	vm
certainly	certainly	rr
have	have	vhi
been	be	vbn
a	a	at1
matter	matter	nn1
for	for	if
the	the	at
greatest	greatest	jjt
satisfaction	satisfaction	nn1
,	,	y
but	but	ccb
this	this	dd1
does	do	vdz
not	not	xx
mean	mean	vvi
that	that	cst
the	the	at
Holy	holy	jj
See	see	nn1@
is	be	vbz
displeased	displease	vvn@_jj
with	with	iw
the	the	at
success	success	nn1
of	of	io
Herbert	herbert	np1
Hoover	hoover	np1@_nn1
,	,	y
whose	whose	ddqge
attitude	attitude	nn1
toward	toward	ii
the	the	at
Church	church	nn1
has	have	vhz
always	always	rr
been	be	vbn
highly	highly	rr
respectful	respectful	jj
.	.	y
"	"	"
