@@220041	##	fo
The	the	at
case	case	nn1
for	for	if
endowed	endow	jj@
universities	university	nn2
has	have	vhz
been	be	vbn
considerably	considerably	rr
strengthened	strengthen	vvn
by	by	ii
the	the	at
Legislature	legislature	nn1
of	of	io
Wisconsin	wisconsin	np1
,	,	y
That	that	dd1
body	body	nn1
,	,	y
controlled	control	vvn
by	by	ii
friends	friend	nn2
of	of	io
Senator	senator	nnb
La	la	np1
Follette	follette	np1
,	,	y
has	have	vhz
passed	pass	vvn
a	a	at1
resolution	resolution	nn1
denouncing	denounce	vvg
the	the	at
members	member	nn2
of	of	io
the	the	at
faculty	faculty	nn1
of	of	io
the	the	at
University	university	nn1
of	of	io
Wisconsin	wisconsin	np1
,	,	y
who	who	pnqs
signed	sign	vvd
a	a	at1
document	document	nn1
criticizing	criticize	vvg
the	the	at
attitude	attitude	nn1
of	of	io
the	the	at
Senator	senator	nn1
toward	toward	ii
the	the	at
war	war	nn1
.	.	y
The	the	at
University	university	nn1
and	and	cc
its	its	appge
faculty	faculty	nn1
are	be	vbr
rather	rather	rg
more	more	rgr
dependent	dependent	jj
on	on	ii
the	the	at
generosity	generosity	nn1
of	of	io
the	the	at
State	state	nn1
Legislature	legislature	nn1
than	than	csn
any	any	dd
endowed	endow	jj@
institution	institution	nn1
upon	upon	ii
the	the	at
generosity	generosity	nn1
of	of	io
its	its	appge
private	private	jj
benefactors	benefactor	nn2
.	.	y
And	and	cc
no	no	at
private	private	jj
benefactor	benefactor	nn1
has	have	vhz
ever	ever	rr
publicly	publicly	rr
prohibited	prohibit	vvn
the	the	at
expression	expression	nn1
of	of	io
political	political	jj
views	view	nn2
hostile	hostile	jj
to	to	ii
his	his	appge
own	own	da
.	.	y
Furthermore	furthermore	rr
,	,	y
private	private	jj
benefactors	benefactor	nn2
,	,	y
wicked	wicked	jj
though	though	cs
they	they	pphs2
may	may	vm
be	be	vbi
,	,	y
are	be	vbr
consistent	consistent	jj
in	in	ii
wickedness	wickedness	nn1
.	.	y
Not	not	xx
so	so	rr
State	state	vv0
Legislatures	legislature	nn2
.	.	y
The	the	at
next	next	md
House	house	nn1
in	in	ii
Wisconsin	wisconsin	np1
will	will	vm
have	have	vhi
full	full	jj
power	power	nn1
to	to	to
repeal	repeal	vvi
the	the	at
opinions	opinion	nn2
of	of	io
the	the	at
entire	entire	jj
University	university	nn1
.	.	y
