@@254447	##	fo
Police	police	nn2
Commissioner	commissioner	nn1
Enright	enright	np1
of	of	io
New	new	np1
York	york	np1
contends	contend	vvz
that	that	cst
his	his	appge
administration	administration	nn1
has	have	vhz
been	be	vbn
notably	notably	rr
efficient	efficient	jj
.	.	y
<P>	<p>	null	
"	"	"
There	there	ex
is	be	vbz
less	less	dar
crime	crime	nn1
in	in	ii
the	the	at
city	city	nn1
today	today	rt
than	than	csn
in	in	ii
many	many	da2
years	year	nnt2
,	,	y
"	"	"
said	say	vvd
he	he	pphs1
in	in	ii
a	a	at1
speech	speech	nn1
at	at	ii
Manhattan	manhattan	np1
's	's	ge
Town	town	nnl1
Hall	hall	nn1_np1@
.	.	y
<P>	<p>	null	
Commissioner	commissioner	nn1
Enright	enright	np1
,	,	y
it	it	pph1
will	will	vm
be	be	vbi
remembered	remember	vvn
,	,	y
was	be	vbdz
hiding	hide	vvg
his	his	appge
light	light	nn1_jj
under	under	ii
a	a	at1
lieutenancy	lieutenancy	nn1
when	when	rrq
Mayor	mayor	nnb
John	john	np1
F	f	np1@_zz1
Hylan	hylan	np1
brought	bring	vvd
it	it	pph1
forth	forth	rr
to	to	to
blaze	blaze	vvi
into	into	ii
the	the	at
dark	dark	jj_nn1
byways	byway	nn2
of	of	io
criminality	criminality	nn1
.	.	y
One	one	mc1
year	year	nnt1
ago	ago	ra
the	the	at
metropolitan	metropolitan	jj
press	press	nn1
wanted	want	vvd_vvn
to	to	to
"	"	"
oust	oust	vvi
"	"	"
him	him	ppho1
from	from	ii
office	office	nn1
because	because	ii21
of	of	ii22
the	the	at
"	"	"
crime	crime	nn1
wave	wave	nn1
.	.	y
"	"	"
This	this	dd1
year	year	nnt1
there	there	ex
has	have	vhz
been	be	vbn
less	less	dar_rrr
complaint	complaint	nn1
against	against	ii
Mr.	mr.-	nnb
Enright	enright	np1
.	.	y
Hence	hence	rr
his	his	appge
speech	speech	nn1
.	.	y
