@@220003	##	fo
The	the	at
reorganization	reorganization	nn1
of	of	io
the	the	at
court	court	nn1
system	system	nn1
of	of	io
Soviet	soviet	jj
Russia	russia	np1
,	,	y
according	according	ii21
to	to	ii22
the	the	at
latest	late	jjt
reports	report	nn2
from	from	ii
Moscow	moscow	np1
,	,	y
abolishes	abolish	vvz
the	the	at
special	special	jj
workmen	workman	nn2
's	's	ge
tribunals	tribunal	nn2
set	set	vv0_vvd_vvn
up	up	rp
in	in	ii
the	the	at
early	early	jj
days	day	nnt2
of	of	io
the	the	at
Revolution	revolution	nn1
,	,	y
and	and	cc
also	also	rr
does	do	vdz
away	away	rl_jj%
with	with	iw
the	the	at
Cheka	cheka	np1_nn1@
,	,	y
the	the	at
most	most	rgt
notorious	notorious	jj
of	of	io
the	the	at
terrorist	terrorist	jj_nn1
institutions	institution	nn2
for	for	if
enforcing	enforce	vvg
Communist	communist	jj
dictatorship	dictatorship	nn1
.	.	y
<P>	<p>	null	
The	the	at
tribunal	tribunal	nn1
which	which	ddq
will	will	vm
now	now	rt
take	take	vvi
the	the	at
place	place	nn1
of	of	io
the	the	at
Cheka	cheka	np1_nn1@
is	be	vbz
a	a	at1
criminal	criminal	jj_nn1
court	court	nn1
,	,	y
in	in	ii
which	which	ddq
many	many	da2
Communist	communist	jj
features	feature	nn2
are	be	vbr
still	still	rr
retained	retain	vvn_vvd
.	.	y
There	there	ex
will	will	vm
be	be	vbi
two	two	mc
jurors	juror	nn2
who	who	pnqs
will	will	vm
sit	sit	vvi
beside	beside	ii
the	the	at
judge	judge	nn1
and	and	cc
the	the	at
fate	fate	nn1
of	of	io
the	the	at
prisoners	prisoner	nn2
brought	bring	vvn_vvd
before	before	ii
them	them	ppho2
will	will	vm
be	be	vbi
decided	decide	vvn
by	by	ii
a	a	at1
vote	vote	nn1
of	of	io
these	these	dd2
three	three	mc
.	.	y
<P>	<p>	null	
The	the	at
old	old	jj
Russian	russian	jj
legal	legal	jj
code	code	nn1
,	,	y
disrupted	disrupt	vvn
by	by	ii
the	the	at
abolition	abolition	nn1
of	of	io
private	private	jj
property	property	nn1
,	,	y
and	and	cc
made	make	vvd_vvn
still	still	rr
more	more	rgr
unstable	unstable	jj
by	by	ii
the	the	at
recent	recent	jj
partial	partial	jj
restoration	restoration	nn1
of	of	io
property	property	nn1
rights	right	nn2
,	,	y
is	be	vbz
now	now	rt
considered	consider	vvn_vvd
to	to	to
be	be	vbi
incomprehensible	incomprehensible	jj
to	to	ii
lawyers	lawyer	nn2
and	and	cc
Communists	communist	nn2
alike	alike	rr_jj
.	.	y
