@@219958	##	fo
Mr.	mr.-	nnb
Justice	justice	nnb
Sutherland	sutherland	np1
was	be	vbdz
to	to	to
have	have	vhi
been	be	vbn
entertained	entertain	vvn
at	at	ii
dinner	dinner	nn1
by	by	ii
the	the	at
alumni	alumni	nn2
of	of	io
the	the	at
Phi	phi	nn1
Delta	delta	nn1
Phi	phi	nn1
legal	legal	jj
fraternity	fraternity	nn1
at	at	ii
the	the	at
University	university	nn1
Club	club	nn1
in	in	ii
Washington	washington	np1
.	.	y
The	the	at
dinner	dinner	nn1
was	be	vbdz
cancelled	cancel	vvn
at	at	ii
the	the	at
last	last	md
moment	moment	nn1
because	because	cs
the	the	at
guests	guest	nn2
objected	object	vvn_vvd
to	to	ii
the	the	at
form	form	nn1
of	of	io
the	the	at
invitations	invitation	nn2
.	.	y
Each	each	dd1
invitation	invitation	nn1
was	be	vbdz
issued	issue	vvn
in	in	ii
the	the	at
form	form	nn1
of	of	io
a	a	at1
summons	summons	nn1
to	to	ii
which	which	ddq
was	be	vbdz
appended	append	vvn@
a	a	at1
list	list	nn1
of	of	io
interrogatories	interrogatory	nn2
dealing	deal	vvg
with	with	iw
the	the	at
Volstead	volstead	np1_nn1@
Law	law	nn1_np1%
:	:	y
"	"	"
Have	have	vh0
you	you	ppy
a	a	at1
supply	supply	nn1
in	in	ii
your	your	appge
cellar	cellar	nn1
or	or	cc
other	other	jj
place	place	nn1
of	of	io
concealment	concealment	nn1
?	?	y
.	.	y
.	.	y
.	.	y
How	how	rgq@
much	much	da1
do	do	vd0
you	you	ppy
intend	intend	vvi
to	to	to
bring	bring	vvi
?	?	y
.	.	y
.	.	y
.	.	y
Etc	etc	ra
.	.	y
"	"	"
<P>	<p>	null	
Instead	instead	ii21_cs21%
of	of	ii22_cs22
acceptances	acceptance	nn2
,	,	y
protests	protest	nn2
began	begin	vvd
to	to	to
flow	flow	vvi
in	in	rp@
.	.	y
The	the	at
authors	author	nn2
of	of	io
the	the	at
invitation	invitation	nn1
insisted	insist	vvd
that	that	cst
it	it	pph1
was	be	vbdz
"	"	"
only	only	rr
a	a	at1
joke	joke	nn1
"	"	"
and	and	cc
not	not	xx
intended	intend	vvn
to	to	to
be	be	vbi
taken	take	vvn
seriously	seriously	rr
,	,	y
but	but	ccb
the	the	at
entertainment	entertainment	nn1
was	be	vbdz
cancelled	cancel	vvn
and	and	cc
Justice	justice	np1@_nn1
Sutherland	sutherland	np1
missed	miss	vvd
a	a	at1
dinner	dinner	nn1
.	.	y
