@@254385	##	fo
Dutch	dutch	jj
trade	trade	nn1
is	be	vbz
suffering	suffer	vvg_jj
from	from	ii
the	the	at
French	french	jj_nn1
blockade	blockade	nn1
of	of	io
the	the	at
Ruhr	ruhr	np1
.	.	y
At	at	ii
Rotterdam	rotterdam	np1
,	,	y
Holland	holland	np1
's	's	ge
largest	large	jjt
port	port	nn1
,	,	y
shipping	shipping	nn1_vvg
has	have	vhz
been	be	vbn
brought	bring	vvn
practically	practically	rr
to	to	ii
a	a	at1
standstill	standstill	nn1
.	.	y
Thousands	thousands	m
are	be	vbr
without	without	iw_rr%
work	work	nn1_vv0
.	.	y
<P>	<p>	null	
Before	before	cs_ii
the	the	at
Ruhr	ruhr	np1
occupation	occupation	nn1
most	most	dat
of	of	io
Germany	germany	np1
's	's	ge
trade	trade	nn1
from	from	ii
that	that	dd1
great	great	jj
industrial	industrial	jj
area	area	nn1
passed	pass	vvd_vvn
down	down	rp_ii@
the	the	at
Rhine	rhine	np1
and	and	cc
through	through	ii
Rotterdam	rotterdam	np1
.	.	y
The	the	at
new	new	jj
situation	situation	nn1
is	be	vbz
viewed	view	vvn
by	by	ii
Dutch	dutch	jj
shipping	shipping	nn1
companies	company	nn2
with	with	iw
much	much	da1
concern	concern	nn1
.	.	y
The	the	at
Netherlands	netherlands	np1
Government	government	nn1
has	have	vhz
,	,	y
however	however	rr_rrqv
,	,	y
received	receive	vvn
official	official	jj
assurance	assurance	nn1
from	from	ii
both	both	rr
France	france	np1
and	and	cc
Belgium	belgium	np1
that	that	cst
the	the	at
interests	interest	nn2
of	of	io
Holland	holland	np1
will	will	vm
be	be	vbi
safeguarded	safeguard	vvn
.	.	y
<P>	<p>	null	
This	this	dd1
protest	protest	nn1
from	from	ii
the	the	at
Dutch	dutch	nn1@_jj
comes	come	vvz
on	on	ii
the	the	at
heels	heel	nn2
of	of	io
a	a	at1
similar	similar	jj
representation	representation	nn1
from	from	ii
the	the	at
Swiss	swiss	jj
Government	government	nn1
.	.	y
