@@220477	##	fo
Woodrow	woodrow	np1
Wilson	wilson	np1
led	lead	vvd
all	all	db
the	the	at
rest	rest	nn1
.	.	y
It	it	pph1
was	be	vbdz
an	an	at1
auction	auction	nn1
at	at	ii
Christie	christie	np1
's	be	vbz_ge
in	in	ii
London	london	np1
last	last	md
week	week	nnt1
,	,	y
where	where	cs_rrq
Sir	sir	nnb
William	william	np1
Orphen	orphen	np1	
's	's	ge
portraits	portrait	nn2
of	of	io
36	36	mc
Versailles	versailles	np1
peacemakers	peacemaker	nn2
went	go	vvd
upon	upon	ii
the	the	at
block	block	nn1
.	.	y
<P>	<p>	null	
Fame	fame	nn1
and	and	cc
art	art	nn1
combined	combine	vvd_vvn
to	to	to
produce	produce	vvi
the	the	at
following	following	jj
price	price	nn1
scale	scale	nn1
:	:	y
Woodrow	woodrow	np1
Wilson	wilson	np1
,	,	y
2,730	2,730	mc	
;	;	y
General	general	nnb
Smuts	smuts	np1
(	(	y
"	"	"
the	the	at
strong	strong	jj
man	man	nn1
with	with	iw
the	the	at
fearless	fearless	jj
blue	blue	jj
eyes	eye	nn2
"	"	"
)	)	y
,	,	y
540	540	mc
;	;	y
General	general	nnb
Pershing	pershing	np1
,	,	y
525	525	mc
;	;	y
Lloyd	lloyd	np1
George	george	np1
,	,	y
480	480	mc
;	;	y
Clemenceau	clemenceau	np1
,	,	y
400	400	mc
;	;	y
Sir	sir	nnb
Henry	henry	np1
Wilson	wilson	np1
,	,	y
Field	field	np1_nn1
Marshal	marshal	nn1_vv0
(	(	y
who	who	pnqs
was	be	vbdz
assassinated	assassinate	vvn
and	and	cc
who	who	pnqs
once	once	rr
called	call	vvn_vvd@
Sir	sir	nnb
William	william	np1
Orphen	orphen	np1	
"	"	"
a	a	at1
nasty	nasty	jj
little	little	jj
wasp	wasp	nn1
"	"	"
)	)	y
,	,	y
380	380	mc
.	.	y
<P>	<p>	null	
George	george	np1
Bernard	bernard	np1
Shaw	shaw	np1
was	be	vbdz
present	present	jj_nn1
,	,	y
but	but	ccb
not	not	xx
for	for	if
sale	sale	nn1
.	.	y
