@@299745	##	fo
There	there	ex
are	be	vbr
those	those	dd2
who	who	pnqs
earn	earn	vv0
their	their	appge
daily	daily	jj
bread	bread	nn1
by	by	ii
being	be	vbg
beggars	beggar	nn2
.	.	y
Visitors	visitor	nn2
to	to	ii
Palestine	palestine	np1
remember	remember	vv0
particularly	particularly	rr
the	the	at
beggars	beggar	nn2
who	who	pnqs
cluster	cluster	vv0
by	by	ii
the	the	at
old	old	jj
Wailing	wail	vvg
Wall	wall	nn1
in	in	ii
Jerusalem	jerusalem	np1
.	.	y
<P>	<p>	null	
Last	last	md
week	week	nnt1
newsgatherers	newsgatherers	nn2	
had	have	vhd
it	it	pph1
that	that	cst
the	the	at
Palestine	palestine	np1
Government	government	nn1
intended	intend	vvd_vvn
prohibiting	prohibit	vvg_jj@
begging	beg	nn1_vvg
in	in	ii
the	the	at
Holy	holy	jj
City	city	nn1
.	.	y
Thus	thus	rr
might	might	vm
the	the	at
beggars	beggar	nn2
'	'	ge
daily	daily	jj
bread	bread	nn1
be	be	vbi
made	make	vvn
difficult	difficult	jj
to	to	to
obtain	obtain	vvi
.	.	y
<P>	<p>	null	
The	the	at
daily	daily	jj
bread	bread	nn1
of	of	io
Jerusalem	jerusalem	np1
lost	lose	vvd
flavor	flavor	nn1_vv0
last	last	md
week	week	nnt1
,	,	y
when	when	cs_rrq
bakers	baker	nn2
went	go	vvd
on	on	ii_rp@
strike	strike	nn1_vv0
to	to	to
reduce	reduce	vvi
their	their	appge
working	work	nn1
hours	hour	nnt2
.	.	y
<P>	<p>	null	
News	news	nn1
of	of	io
the	the	at
beggars	beggar	nn2
'	'	ge
dilemma	dilemma	nn1
,	,	y
the	the	at
bakers	baker	nn2
'	'	ge
strike	strike	nn1
,	,	y
was	be	vbdz
partly	partly	rr
disseminated	disseminate	vvn
by	by	ii
the	the	at
Davar	davar	nn1_np1
,	,	y
Hebrew	hebrew	jj_nn1
labor	labor	nn1
daily	daily	rr_nn1@
,	,	y
which	which	ddq
last	last	md
week	week	nnt1
was	be	vbdz
given	give	vvn
a	a	at1
linotype	linotype	nn1
machine	machine	nn1
,	,	y
equipped	equip	vvn_vvd@
to	to	to
compose	compose	vvi
in	in	ii_rp@
Hebrew	hebrew	nn1_jj
and	and	cc
English	english	nn1_jj
,	,	y
by	by	ii
the	the	at
National	national	jj
Labor	labor	nn1
Committee	committee	nn1
for	for	if
the	the	at
Organized	organize	jj@
Jewish	jewish	jj
Workers	worker	nn2
in	in	ii
Palestine	palestine	np1
,	,	y
headquarters	headquarters	nn
in	in	ii
New	new	np1
York	york	np1
City	city	nn1
.	.	y
