@@163854	##	fo
Last	last	md
week	week	nnt1
,	,	y
as	as	csa
in	in	ii
previous	previous	jj
weeks	week	nnt2
,	,	y
the	the	at
Senate	senate	nn1
debated	debate	vvd_vvn
the	the	at
World	world	nn1
Court	court	nn1
.	.	y
Last	last	md
week	week	nnt1
,	,	y
as	as	csa
in	in	ii
previous	previous	jj
weeks	week	nnt2
,	,	y
it	it	pph1
was	be	vbdz
not	not	xx
voted	vote	vvn
on	on	rp@_ii
.	.	y
But	but	ccb
last	last	md
week	week	nnt1
there	there	ex
was	be	vbdz
substantial	substantial	jj
progress	progress	nn1
of	of	io
a	a	at1
dramatic	dramatic	jj
kind	kind	nn1
.	.	y
<P>	<p>	null	
The	the	at
tax	tax	nn1
bill	bill	nn1
,	,	y
which	which	ddq
the	the	at
country	country	nn1
wants	want	vvz_nn2%
passed	pass	vvn
before	before	ii
March	march	npm1
15	15	mc
,	,	y
had	have	vhd
been	be	vbn
completed	complete	vvn
by	by	ii
the	the	at
Finance	finance	nn1
Committee	committee	nn1
but	but	ccb
was	be	vbdz
withheld	withhold	vvn
from	from	ii
the	the	at
floor	floor	nn1
in	in	ii
the	the	at
effort	effort	nn1
to	to	to
get	get	vvi
a	a	at1
decision	decision	nn1
on	on	ii
the	the	at
World	world	nn1
Court	court	nn1
.	.	y
The	the	at
opposition	opposition	nn1
continued	continue	vvd_vvn
to	to	to
postpone	postpone	vvi
the	the	at
decision	decision	nn1
on	on	ii
the	the	at
Court	court	nn1
.	.	y
They	they	pphs2
knew	know	vvd
that	that	cst
if	if	cs
a	a	at1
vote	vote	nn1
were	be	vbdr
taken	take	vvn
they	they	pphs2
would	would	vm
be	be	vbi
beaten	beat	vvn
,	,	y
but	but	ccb
they	they	pphs2
also	also	rr
knew	know	vvd
that	that	cst
many	many	da2
of	of	io
the	the	at
supporters	supporter	nn2
of	of	io
the	the	at
Court	court	nn1
were	be	vbdr
halfhearted	halfhearted	jj
,	,	y
and	and	cc
they	they	pphs2
hoped	hope	vvd
if	if	cs_csw@
a	a	at1
vote	vote	nn1
could	could	vm
be	be	vbi
postponed	postpone	vvn
to	to	to
force	force	vvi
the	the	at
half-hearted	half-hearted	jj
supporters	supporter	nn2
to	to	to
change	change	vvi
sides	side	nn2
.	.	y
That	that	dd1
was	be	vbdz
the	the	at
situation	situation	nn1
.	.	y
