@@493359	##	fo
Ownership	ownership	nn1
Love	love	vv0_nn1
not	not	xx
a	a	at1
loveliness	loveliness	nn1
too	too	rg
much	much	da1_rr
,	,	y
.	.	y
For	for	if_cs%
it	it	pph1
may	may	vm
turn	turn	vvi
and	and	cc
clutch	clutch	vvi
you	you	ppy
so	so	rr
,	,	y
That	that	cst
you	you	ppy
be	be	vbi
less	less	dar_rrr
than	than	csn
any	any	dd
serf	serf	nn1
,	,	y
And	and	cc
at	at	ii
its	its	appge
nodding	nod	jj@_vvg
go	go	nn1%_vv0
.	.	y
Be	be	vb0
master	master	nn1
;	;	y
otherwise	otherwise	rr
you	you	ppy
grow	grow	vv0
Too	too	rg
small	small	jj
,	,	y
too	too	rg
humble	humble	jj
,	,	y
like	like	vv0@_jj@_ii
to	to	ii
one	one	pn1_mc1
Long	long	rr_jj
dispossessed	dispossess	vvn_jj_vvd
,	,	y
who	who	pnqs
stares	stare	vvz
through	through	ii_rp@
tears	tear	nn2
At	at	ii
his	his	appge
lost	lose	jj@
house	house	nn1
across	across	ii
the	the	at
sun	sun	nn1
.	.	y
Wild	wild	jj
carrot	carrot	nn1
in	in	ii
an	an	at1
old	old	jj
field	field	nn1
here	here	rl
,	,	y
Or	or	cc
steeple	steeple	nn1
choked	choke	vvn_vvd
with	with	iw
music	music	nn1
there	there	rl
,	,	y
Possess	possess	vv0
,	,	y
as	as	ii
part	part	nn1
of	of	io
what	what	ddq
is	be	vbz
yours	yours	ppge
;	;	y
Thus	thus	rr
prove	prove	vv0
yourself	yourself	ppx1
the	the	at
heir	heir	nn1
.	.	y
Your	your	appge
barony	barony	nn1
is	be	vbz
sky	sky	nn1
and	and	cc
land	land	nn1
,	,	y
From	from	ii
morning	morning	nnt1
's	's	ge
start	start	nn1
to	to	ii
the	the	at
night	night	nnt1
's	's	ge_vbz
close	close	jj
;	;	y
Bend	bend	vv0_nn1
to	to	ii
your	your	appge
need	need	vv0
Orion	orion	np1
's	's	ge
hounds	hound	nn2
,	,	y
Or	or	cc
the	the	at
small	small	jj
fagot	fagot	nn1
of	of	io
a	a	at1
rose	rose	nn1
.	.	y
