@@219770	##	fo
The	the	at
Far	far	jj
East	east	nd1
has	have	vhz
called	call	vvn
another	another	dd1
Italian	italian	jj_nn1
opera	opera	nn1
company	company	nn1
to	to	ii
Tokyo	tokyo	np1
.	.	y
At	at	ii
the	the	at
performance	performance	nn1
all	all	db
the	the	at
Italians	italian	nn2
in	in	ii
Tokyo	tokyo	np1
,	,	y
seven	seven	mc
in	in	ii
number	number	nn1
,	,	y
were	be	vbdr
present	present	jj
;	;	y
but	but	ccb
the	the	at
theatre	theatre	nn1
was	be	vbdz
full	full	jj
,	,	y
the	the	at
Princess	princess	nn1
Royal	royal	jj
being	be	vbg_nn1%
present	present	jj_nn1
as	as	ii31
well	well	ii32
as	as	ii33
a	a	at1
full	full	jj
quota	quota	nn1
of	of	io
enthusiastic	enthusiastic	jj
Japanese	japanese	nn1
.	.	y
American	american	jj
baseball	baseball	nn1
teams	team	nn2
,	,	y
California	california	np1
University	university	nn1
and	and	cc
Indiana	indiana	np1
University	university	nn1
for	for	rex21
example	example	rex22
,	,	y
have	have	vh0
visited	visit	vvn
the	the	at
Far	far	jj
East	east	nd1
.	.	y
Perhaps	perhaps	rr
in	in	ii
the	the	at
future	future	jj_nn1
native	native	jj
American	american	jj
opera	opera	nn1
companies	company	nn2
will	will	vm
follow	follow	vvi
.	.	y
