@@163385	##	fo
Mustafa	mustafa	np1
Kemal	kemal	np1
Pasha	pasha	nna
,	,	y
President	president	nn1
of	of	io
the	the	at
Turkish	turkish	jj
Republic	republic	nn1
,	,	y
reviewed	review	vvd_vvn
his	his	appge
army	army	nn1
.	.	y
They	they	pphs2
were	be	vbdr
a	a	at1
fine	fine	jj
,	,	y
upstanding	upstanding	jj
,	,	y
befezzed	befezzed	vvd_jj@	
lot	lot	nn1
of	of	io
men	man	nn2
.	.	y
The	the	at
President	president	nn1
was	be	vbdz
moved	move	vvn
to	to	to
say	say	vvi
:	:	y
<P>	<p>	null	
"	"	"
The	the	at
Turkish	turkish	jj
Army	army	nn1
today	today	rt
is	be	vbz
capable	capable	jj
of	of	io
facing	face	vvg
any	any	dd
enemy	enemy	nn1
.	.	y
Each	each	dd1
of	of	io
its	its	appge
units	unit	nn2
is	be	vbz
so	so	rg_rr
strong	strong	jj
it	it	pph1
is	be	vbz
certain	certain	jj
of	of	io
overcoming	overcome	vvg
any	any	dd
corresponding	corresponding	jj
unit	unit	nn1
of	of	io
whatever	whatever	ddqv
army	army	nn1
to	to	ii
which	which	ddq
it	it	pph1
may	may	vm
happen	happen	vvi
to	to	to
be	be	vbi
opposed	oppose	vvn
.	.	y
.	.	y
.	.	y
.	.	y
Comrades	comrade	nn2
,	,	y
it	it	pph1
is	be	vbz
only	only	rr
by	by	ii
the	the	at
offensive	offensive	jj
one	one	pn1
can	can	vm
obtain	obtain	vvi
a	a	at1
final	final	jj
decision	decision	nn1
.	.	y
I	i	ppis1
beg	beg	vv0
you	you	ppy
never	never	rr
to	to	to
lose	lose	vvi
sight	sight	nn1
of	of	io
that	that	dd1
.	.	y
"	"	"
