@@253576	##	fo
Encouraged	encourage	vvn
by	by	ii
its	its	appge
success	success	nn1
in	in	ii
operating	operate	vvg_nn1
labor	labor	nn1
banks	bank	nn2
,	,	y
organized	organize	vvd_jj@_vvn
labor	labor	nn1
contemplates	contemplate	vvz
invasion	invasion	nn1
of	of	io
the	the	at
shipping	shipping	nn1
business	business	nn1
.	.	y
The	the	at
Marine	marine	jj
Engineers	engineer	nn2
'	'	ge
Beneficial	beneficial	jj
Association	association	nn1
offered	offer	vvd_vvn
to	to	to
buy	buy	vvi
,	,	y
for	for	if
$300,000	$300,000	nnu
cash	cash	nn1
,	,	y
three	three	mc
12,000	12,000	mc
ton	ton	nnu1
government	government	nn1
vessels	vessel	nn2
from	from	ii
the	the	at
Shipping	shipping	nn1
Board	board	nn1
,	,	y
guaranteeing	guarantee	vvg
to	to	to
operate	operate	vvi
them	them	ppho2
immediately	immediately	rr
and	and	cc
to	to	to
deposit	deposit	vvi
an	an	at1
initial	initial	jj_nn1
payment	payment	nn1
of	of	io
$90,000	$90,000	nnu
in	in	ii
escrow	escrow	nn1
in	in	ii
a	a	at1
responsible	responsible	jj
bank	bank	nn1
.	.	y
The	the	at
offer	offer	nn1
was	be	vbdz
rejected	reject	vvn
by	by	ii
Chairman	chairman	nn1
Lasker	lasker	nn1	
of	of	io
the	the	at
Shipping	shipping	nn1
Board	board	nn1
on	on	ii
the	the	at
ground	ground	nn1
that	that	cst
the	the	at
bid	bid	nn1
was	be	vbdz
below	below	ii_rg
the	the	at
minimum	minimum	jj_nn1
selling	sell	nn1
price	price	nn1
of	of	io
$30	$30	nnu
per	per	ii
deadweight	deadweight	nn1
ton	ton	nnu1
fixed	fix	jj
by	by	ii
the	the	at
Board	board	nn1
's	's	ge
policy	policy	nn1
.	.	y
Mr.	mr.-	nnb
Lasker	lasker	np1
said	say	vvd
he	he	pphs1
would	would	vm
consider	consider	vvi
the	the	at
sale	sale	nn1
if	if	cs
the	the	at
union	union	nn1
would	would	vm
meet	meet	vvi
the	the	at
minimum	minimum	jj_nn1
requirements	requirement	nn2
.	.	y
