@@219697	##	fo
A	a	zz1
traveling	traveling	jj@_vvg
court	court	nn1
set	set	vvn
up	up	rp
on	on	ii
an	an	at1
automobile	automobile	nn1
is	be	vbz
now	now	rt
visiting	visit	vvg_jj
markets	market	nn2
in	in	ii
Berlin	berlin	np1
to	to	to
punish	punish	vvi
profiteers	profiteer	nn2
.	.	y
Plain	plain	jj_nn1
clothes	clothes	nn2
policemen	policeman	nn2
patrol	patrol	vv0
the	the	at
market	market	nn1
place	place	nn1
,	,	y
and	and	cc
on	on	ii
finding	find	vvg_nn1
that	that	cst
an	an	at1
excessive	excessive	jj
price	price	nn1
has	have	vhz
been	be	vbn
charged	charge	vvn
,	,	y
or	or	cc
on	on	ii
hearing	hear	vvg
any	any	dd
complaint	complaint	nn1
they	they	pphs2
immediately	immediately	rr
arrest	arrest	vv0
the	the	at
offending	offend	jj_nn1
dealer	dealer	nn1
and	and	cc
take	take	vv0
him	him	ppho1
before	before	ii_cs
the	the	at
court	court	nn1
.	.	y
Justice	justice	nn1_np1@
is	be	vbz
meted	mete	vvn
out	out	rp
on	on	ii
the	the	at
spot	spot	nn1
,	,	y
and	and	cc
the	the	at
result	result	nn1
is	be	vbz
that	that	cst
prices	price	nn2
have	have	vh0
been	be	vbn
considerably	considerably	rr
reduced	reduce	vvn_vvd
.	.	y
The	the	at
city	city	nn1
officials	official	nn2
hope	hope	vv0
that	that	cst
these	these	dd2
courts	court	nn2
will	will	vm
end	end	vvi
the	the	at
food	food	nn1
riots	riot	nn2
which	which	ddq
have	have	vh0
resulted	result	vvn
from	from	ii
the	the	at
exorbitant	exorbitant	jj
demands	demand	nn2
made	make	vvn
by	by	ii
the	the	at
merchants	merchant	nn2
.	.	y
