@@163772	##	fo
Hearing	hear	vvg_nn1
that	that	cst_dd1
238	238	mc
holes	hole	nn2
of	of	io
golf	golf	nn1
had	have	vhd
been	be	vbn
played	play	vvn
in	in	ii
one	one	mc1
day	day	nnt1
by	by	ii
a	a	at1
Texan	texan	nn1
,	,	y
Rudolph	rudolph	np1
Supan	supan	nn1_np1	
of	of	io
Cleveland	cleveland	np1
rose	rise	vvd_nn1
with	with	iw
the	the	at
cock	cock	nn1
,	,	y
packed	pack	vvd_jj_vvn
extra	extra	jj
shoes	shoe	nn2
,	,	y
engaged	engage	vvd_vvn
eight	eight	mc
caddies	caddy	nn2
,	,	y
teed	teed	vv0
off	off	rp
at	at	ii
sunrise	sunrise	nn1
,	,	y
ran	run	vvd
between	between	ii
shots	shot	nn2
,	,	y
played	play	vvd_vvn
257	257	mc
holes	hole	nn2
before	before	ii_cs
dark	dark	nn1_jj
.	.	y
<P>	<p>	null	
Next	next	md
day	day	nnt1
Rudolph	rudolph	np1
's	's	ge
name	name	nn1
was	be	vbdz
in	in	ii
many	many	da2
newspapers	newspaper	nn2
.	.	y
