@@301243	##	fo
May	may	npm1_vm@_np1%
1	1	mc1
is	be	vbz
Labor	labor	nn1
Day	day	nnt1
even	even	rr
in	in	ii
Japan	japan	np1
.	.	y
<P>	<p>	null	
The	the	at
Tokyo	tokyo	np1
police	police	nn2
announced	announce	vvd_vvn
that	that	dd1_cst
Labor	labor	nn1_vv0@
demonstrations	demonstration	nn2
would	would	vm
not	not	xx
be	be	vbi
permitted	permit	vvn
this	this	dd1
year	year	nnt1
"	"	"
because	because	cs
it	it	pph1
will	will	vm
interfere	interfere	vvi
with	with	iw
the	the	at
traffic	traffic	nn1
.	.	y
"	"	"
<P>	<p>	null	
Laborites	laborites	nn2	
were	be	vbdr
annoyed	annoy	vvn@_jj
.	.	y
They	they	pphs2
instituted	institute	vvd
negotiations	negotiation	nn2
with	with	iw
the	the	at
police	police	nn2
with	with	ii41
a	a	ii42
view	view	ii43
to	to	ii44
getting	get	vvg
the	the	at
ban	ban	nn1
removed	remove	vvn
,	,	y
but	but	ccb
if	if	cs
they	they	pphs2
are	be	vbr
unsuccessful	unsuccessful	jj
they	they	pphs2
will	will	vm
,	,	y
according	according	ii21
to	to	ii22
one	one	mc1
laborite	laborite	nn1	
,	,	y
"	"	"
do	do	vd0
it	it	pph1
anyway	anyway	rr
.	.	y
"	"	"
