@@220206	##	fo
"	"	"
Thus	thus	rr
ends	end	vvz
in	in	ii
catastrophe	catastrophe	nn1
the	the	at
vastest	vast	jjt
and	and	cc
most	most	rgt_dat
futile	futile	jj
attempt	attempt	nn1
in	in	ii
history	history	nn1
to	to	to
create	create	vvi
artificially	artificially	rr
a	a	at1
new	new	jj
industry	industry	nn1
,	,	y
"	"	"
said	say	vvd
the	the	at
London	london	np1
Daily	daily	np1
Chronicle	chronicle	nn1
with	with	ii31
reference	reference	ii32
to	to	ii33
the	the	at
death	death	nn1
of	of	io
the	the	at
subsidy	subsidy	nn1
plan	plan	nn1
.	.	y
"	"	"
A	a	at1_zz1
new	new	jj
chapter	chapter	nn1
now	now	rt
opens	open	vvz
for	for	if
the	the	at
British	british	jj
Mercantile	mercantile	jj
Marine	marine	jj_nn1@
.	.	y
"	"	"
<P>	<p>	null	
The	the	at
Daily	daily	jj
Telegraph	telegraph	nn1
was	be	vbdz
more	more	rgr
polite	polite	jj
:	:	y
"	"	"
In	in	ii
any	any	dd
case	case	nn1
,	,	y
we	we	ppis2
may	may	vm
signal	signal	vvi
this	this	dd1
message	message	nn1
across	across	ii
the	the	at
Atlantic	atlantic	np1
.	.	y
The	the	at
American	american	jj
shipbuilding	shipbuilding	nn1
effort	effort	nn1
,	,	y
a	a	at1
splendid	splendid	jj
vindication	vindication	nn1
of	of	io
the	the	at
spirit	spirit	nn1
of	of	io
the	the	at
people	people	nn
of	of	io
the	the	at
United	united	np1
States	state	np1
,	,	y
will	will	vm
never	never	rr
fail	fail	vvi
to	to	to
evoke	evoke	vvi
feelings	feeling	nn2
of	of	io
gratitude	gratitude	nn1
and	and	cc
admiration	admiration	nn1
in	in	ii
this	this	dd1
island	island	nn1
country	country	nn1
.	.	y
"	"	"
