@@164092	##	fo
Eyeworthy	eyeworthy	jj_np1	
cinemas	cinema	nn2
now	now	rt
current	current	jj
are	be	vbr
:	:	y
<P>	<p>	null	
SPECTACULAR	spectacular	jj
The	the	at
Trail	trail	nn1
of	of	io
'	'	ge
98	98	mc
(	(	y
Dolores	dolores	np1
Del	del	np1
Rio	rio	np1
)	)	y
,	,	y
Wings	wing	nn2
(	(	y
Clara	clara	np1
Bow	bow	np1
and	and	cc
Charles	charles	np1
Rogers	rogers	np1
)	)	y
,	,	y
The	the	at
Last	last	md
Command	command	nn1
(	(	y
Emil	emil	np1
Jannings	jannings	np1
)	)	y
,	,	y
The	the	at
Drums	drum	nn2
of	of	io
Love	love	nn1
(	(	y
Lionel	lionel	np1
Barrymore	barrymore	np1
and	and	cc
Mary	mary	np1
Philbin	philbin	np1
)	)	y
,	,	y
Simba	simba	np1
(	(	y
animals	animal	nn2
clicked	click	vvd_vvn@
in	in	ii
Africa	africa	np1
by	by	ii
the	the	at
Martin	martin	np1
Johnsons	johnsons	np2
)	)	y
.	.	y
<P>	<p>	null	
FUNNY	funny	jj
The	the	at
Circus	circus	nn1
(	(	y
Charles	charles	np1
Chaplin	chaplin	np1
)	)	y
,	,	y
The	the	at
Gaucho	gaucho	nn1
(	(	y
Douglas	douglas	np1
Fairbanks	fairbanks	np1
and	and	cc
Lupe	lupe	np1
Velez	velez	np1
)	)	y
,	,	y
A	a	zz1_at1@
Girl	girl	nn1
in	in	ii
Every	every	at1
Port	port	nn1
(	(	y
Louise	louise	np1
Brooks	brooks	np1
)	)	y
,	,	y
Speedy	speedy	jj
(	(	y
Harold	harold	np1
Lloyd	lloyd	np1
)	)	y
.	.	y
<P>	<p>	null	
DRAMATIC	dramatic	jj
Sadie	sadie	np1
Thompson	thompson	np1
(	(	y
Gloria	gloria	np1
Swanson	swanson	np1
and	and	cc
Lionel	lionel	np1
Barrymore	barrymore	np1
)	)	y
,	,	y
The	the	at
Enemy	enemy	nn1
(	(	y
Lillian	lillian	np1
Gish	gish	nn1_jj
)	)	y
,	,	y
The	the	at
Crowd	crowd	nn1
(	(	y
Eleanor	eleanor	np1
Boardman	boardman	np1
)	)	y
.	.	y
