@@220091	##	fo
Last	last	md
week	week	nnt1
,	,	y
a	a	at1
group	group	nn1
of	of	io
stragglers	straggler	nn2
arrived	arrive	vvd_vvn
late	late	rr_jj
for	for	if
a	a	at1
Toscanini	toscanini	jj_nn1
concert	concert	nn1
in	in	ii
Carnegie	carnegie	np1
Hall	hall	nn1
,	,	y
Manhattan	manhattan	np1
.	.	y
They	they	pphs2
clattered	clatter	vvd
down	down	rp
the	the	at
aisle	aisle	nn1
,	,	y
banged	bang	vvd_vvn
down	down	rp
their	their	appge
seats	seat	nn2
,	,	y
threw	throw	vvd
back	back	rp
their	their	appge
coats	coat	nn2
.	.	y
They	they	pphs2
may	may	vm
have	have	vhi
thought	think	vvn
themselves	themselves	ppx2
unnoticed	unnoticed	jj
but	but	ccb
the	the	at
little	little	jj
man	man	nn1
on	on	ii
the	the	at
conductor	conductor	nn1
's	's	ge
dais	dais	nn1
had	have	vhd
been	be	vbn
disturbed	disturb	vvn
.	.	y
He	he	pphs1
wheeled	wheel	vvd
on	on	ii
them	them	ppho2
,	,	y
crossed	cross	vvd_vvn
his	his	appge
arms	arm	nn2
in	in	ii
a	a	at1
Napoleonic	napoleonic	jj
attitude	attitude	nn1
,	,	y
stared	stare	vvd
them	them	ppho2
up	up	rp
and	and	cc
down	down	rp
and	and	cc
said	say	vvd
,	,	y
quite	quite	rg
distinctly	distinctly	rr
,	,	y
"	"	"
You	you	ppy
are	be	vbr
late	late	jj
!	!	!
"	"	"
Philadelphia	philadelphia	np1
audiences	audience	nn2
have	have	vh0
been	be	vbn
frequently	frequently	rr
rebuked	rebuke	vvn
by	by	ii
Conductor	conductor	nn1
Leopold	leopold	np1
Stokowski	stokowski	np1_nn1
;	;	y
Manhattan	manhattan	np1
,	,	y
never	never	rr
before	before	rt
,	,	y
by	by	ii
any	any	dd
man	man	nn1
.	.	y
