@@300053	##	fo
In	in	ii
Germany	germany	np1
,	,	y
whose	whose	ddqge
scientists	scientist	nn2
have	have	vh0
the	the	at
world	world	nn1
's	's	ge
reputation	reputation	nn1
for	for	if
thoroughness	thoroughness	nn1
,	,	y
the	the	at
Kaiser	kaiser	nnb
Wilhelm	wilhelm	np1
Institute	institute	nn1
for	for	if
Breeding	breeding	nn1_vvg@
Science	science	nn1
last	last	md
week	week	nnt1
put	put	vvn_vvd
on	on	ii_rp@
an	an	at1
exhibition	exhibition	nn1
.	.	y
Present	present	nn1_jj
were	be	vbdr
blue	blue	jj
monkeys	monkey	nn2
,	,	y
yellow	yellow	jj
rats	rat	nn2
,	,	y
kinky-haired	kinky-haired	jj
rabbits	rabbit	nn2
,	,	y
40,000	40,000	mc
varieties	variety	nn2
of	of	io
dandelions	dandelion	nn2
.	.	y
Selective	selective	jj
cross	cross	nn1_jj@
breeding	breeding	nn1
had	have	vhd
caused	cause	vvn
the	the	at
weird	weird	jj
results	result	nn2
.	.	y
Apparently	apparently	rr
species	species	nn
of	of	io
animals	animal	nn2
and	and	cc
plants	plant	nn2
can	can	vm
be	be	vbi
changed	change	vvn
at	at	ii
man	man	nn1
's	's	ge
will	will	nn1@
or	or	cc
nature	nature	nn1
's	's	ge
chance	chance	nn1
.	.	y
