@@254006	##	fo
At	at	ii
dawn	dawn	nnt1
in	in	ii
London	london	np1
people	people	nn
began	begin	vvd
to	to	to
line	line	vvi
up	up	rp
outside	outside	ii
the	the	at
stadium	stadium	nn1
at	at	ii
Highbury	highbury	np1
where	where	rrq_cs
Aston	aston	np1
Villa	villa	np1
was	be	vbdz
going	go	vvgk
to	to	to
play	play	vvi
soccer	soccer	nn1
against	against	ii
Woolwich	woolwich	np1
Arsenal	arsenal	np1
in	in	ii
the	the	at
afternoon	afternoon	nnt1
.	.	y
When	when	cs
the	the	at
turnstiles	turnstile	nn2
opened	open	vvn_vvd
at	at	ii
12	12	mc
o'clock	o'clock	ra
the	the	at
line	line	nn1
was	be	vbdz
a	a	at1
mile	mile	nnu1
long	long	jj
.	.	y
An	an	at1
hour	hour	nnt1
later	later	rrr
the	the	at
gates	gates	nn2
closed	close	vvd_vvn
,	,	y
since	since	cs
the	the	at
stadium	stadium	nn1
was	be	vbdz
full	full	jj
,	,	y
and	and	cc
the	the	at
crowd	crowd	nn1
outside	outside	rl_nn1@
began	begin	vvd
to	to	to
fight	fight	vvi
.	.	y
A	a	at1
hundred	hundred	m
men	man	nn2
were	be	vbdr
hurt	hurt	vvn
.	.	y
Women	woman	nn2
who	who	pnqs
fainted	faint	vvd
were	be	vbdr
passed	pass	vvn
back	back	rp
over	over	ii
the	the	at
heads	head	nn2
of	of	io
the	the	at
mob	mob	nn1
to	to	ii
the	the	at
ambulance	ambulance	nn1
men	man	nn2
working	work	vvg
in	in	ii
the	the	at
rear	rear	nn1_jj
.	.	y
Inside	inside	rl
,	,	y
Arsenal	arsenal	np1
beat	beat	vvd
Aston	aston	np1
Villa	villa	np1
4	4	mc
to	to	ii
1	1	mc1
.	.	y
The	the	at
players	player	nn2
were	be	vbdr
unhurt	unhurt	jj
.	.	y
