@@254446	##	fo
Charles	charles	np1
E.	e.	np1
McCandless	mccandless	np1
,	,	y
gentleman	gentleman	nn1
at	at	rr21
large	large	rr22
in	in	ii
the	the	at
Southwest	southwest	nd1
,	,	y
marched	march	vvn_vvd
into	into	ii
Baltimore	baltimore	np1
police	police	nn2
headquarters	headquarters	nn
and	and	cc
credited	credit	vvn
himself	himself	ppx1
with	with	iw
four	four	mc
murders	murder	nn2
in	in	ii
Texas	texas	np1
and	and	cc
New	new	np1
Mexico	mexico	np1
.	.	y
"	"	"
They	they	pphs2
did	do	vdd
n't	n't	xx
believe	believe	vvi
me	me	ppio1
,	,	y
"	"	"
he	he	pphs1
told	tell	vvd
reporters	reporter	nn2
afterward	afterward	rl
.	.	y
<P>	<p>	null	
To	to	to
prevent	prevent	vvi
incendiarism	incendiarism	nn1
,	,	y
special	special	jj
police	police	nn2
guards	guard	nn2
have	have	vh0
been	be	vbn
placed	place	vvn
at	at	ii
every	every	at1
Catholic	catholic	jj_nn1
church	church	nn1
in	in	ii
New	new	np1
York	york	np1
during	during	ii
Lent	lend	nnt1
.	.	y
<P>	<p>	null	
In	in	ii
the	the	at
elevator	elevator	nn1
of	of	io
a	a	at1
Chicago	chicago	np1
business	business	nn1
building	building	nn1_vvg@
Henry	henry	np1
C.	c.-a	np1
Hart	hart	np1
,	,	y
New	new	np1
York	york	np1
jewelry	jewelry	nn1
salesman	salesman	nn1
,	,	y
was	be	vbdz
held	hold	vvn
up	up	rp
and	and	cc
robbed	rob	vvn
of	of	io
$100,000	$100,000	nnu
in	in	ii
diamonds	diamond	nn2
.	.	y
<P>	<p>	null	
The	the	at
new	new	jj
Detective	detective	nn1
School	school	nn1
of	of	io
the	the	at
New	new	np1
York	york	np1
police	police	nn2
force	force	nn1
will	will	vm
open	open	vvi
March	march	npm1_np1@
10	10	mc
to	to	to
instruct	instruct	vvi
100	100	mc
guardians	guardian	nn2
of	of	io
the	the	at
law	law	nn1
in	in	ii
the	the	at
finesse	finesse	nn1
and	and	cc
strategy	strategy	nn1
of	of	io
criminal	criminal	jj_nn1
detection	detection	nn1
.	.	y
