@@219902	##	fo
Famed	famed	jj
international	international	jj
hydraulic	hydraulic	jj
engineer	engineer	nn1
Colonel	colonel	nnb
Hugh	hugh	np1
Lincoln	lincoln	np1
Cooper	cooper	np1_nn1@
of	of	io
Manhattan	manhattan	np1
,	,	y
builder	builder	nn1
of	of	io
hydro-electric	hydro-electric	jj
plants	plant	nn2
in	in	ii
five	five	mc
countries	country	nn2
with	with	iw
a	a	at1
total	total	jj
value	value	nn1
of	of	io
$150,000,000	$150,000,000	nnu
,	,	y
signed	sign	vvd_vvn
a	a	at1
contract	contract	nn1
,	,	y
last	last	md
week	week	nnt1
,	,	y
in	in	ii
Manhattan	manhattan	np1
with	with	iw
representatives	representative	nn2
of	of	io
the	the	at
Soviet	soviet	jj
Government	government	nn1
to	to	to
build	build	vvi
a	a	at1
470,000	470,000	mc
kilowatt	kilowatt	nnu
plant	plant	nn1
on	on	ii
the	the	at
Dnieper	dnieper	np1
River	river	nnl1
,	,	y
requiring	require	vvg
a	a	at1
huge	huge	jj
dam	dam	nn1
and	and	cc
incidental	incidental	jj
equipment	equipment	nn1
costing	cost	vvg
$70,000,000	$70,000,000	nnu	
.	.	y
Said	say	vvd
he	he	pphs1
:	:	y
"	"	"
Six	six	mc
years	year	nnt2
will	will	vm
be	be	vbi
required	require	vvn
for	for	if
the	the	at
work	work	nn1
.	.	y
Apparatus	apparatus	nn1
of	of	io
the	the	at
size	size	nn1
and	and	cc
power	power	nn1_vv0%
we	we	ppis2
shall	shall	vm
use	use	vvi
can	can	vm
only	only	rr
be	be	vbi
bought	buy	vvn
in	in	ii
the	the	at
United	united	np1
States	state	np1
.	.	y
"	"	"
