@@219956	##	fo
A	a	zz1
new	new	jj
weekly	weekly	jj
newspaper	newspaper	nn1
,	,	y
The	the	at
Woman	woman	nn1
Voter	voter	nn1
,	,	y
run	run	vvn
by	by	ii
women	woman	nn2
for	for	if
women	woman	nn2
,	,	y
began	begin	vvd
publication	publication	nn1
in	in	ii
Clarksville	clarksville	np1
,	,	y
Miss	miss	nn1
.	.	y
Miss	miss	nnb
Minnie	minnie	np1
Brewer	brewer	np1
,	,	y
daughter	daughter	nn1
of	of	io
former	former	da
Governor	governor	nnb
Brewer	brewer	np1
of	of	io
Mississippi	mississippi	np1
,	,	y
is	be	vbz
the	the	at
editor-in-chief	editor-in-chief	nn1_jj
.	.	y
Declared	declare	vvd_vvn
Miss	miss	nnb
Brewer	brewer	np1
:	:	y
"	"	"
I	i	ppis1
expect	expect	vv0
the	the	at
paper	paper	nn1
to	to	to
fire	fire	vvi
the	the	at
zeal	zeal	nn1
of	of	io
women	woman	nn2
to	to	to
demand	demand	vvi
a	a	at1
higher	high	jjr
order	order	nn1
of	of	io
things	thing	nn2
.	.	y
"	"	"
