@@301352	##	fo
No	no	at
child	child	nn1
prodigy	prodigy	nn1
today	today	rt
can	can	vm
rival	rival	vvi
in	in	ii
fame	fame	nn1
young	young	jj
Yehudi	yehudi	np1
Menuhin	menuhin	np1
,	,	y
11-year-old	11-year-old	jj
violinist	violinist	nn1
.	.	y
A	a	at1
year	year	nnt1
ago	ago	ra
he	he	pphs1
went	go	vvd
East	east	nd1
from	from	ii
California	california	np1
,	,	y
astounded	astounded	jj_vvd@
Manhattan	manhattan	np1
with	with	iw
his	his	appge
masterly	masterly	jj
conception	conception	nn1
of	of	io
the	the	at
Beethoven	beethoven	np1
concerto	concerto	nn1
.	.	y
Last	last	md
week	week	nnt1
he	he	pphs1
went	go	vvd
again	again	rt
,	,	y
again	again	rt
played	play	vvn_vvd
with	with	iw
the	the	at
Philharmonic	philharmonic	jj
Orchestra	orchestra	nn1
,	,	y
this	this	dd1
time	time	nnt1
the	the	at
Tschaikovsky	tschaikovsky	jj@_np1
concerto	concerto	nn1
.	.	y
But	but	ccb
although	although	cs
now	now	rt
he	he	pphs1
plays	play	vvz
on	on	ii_rp@
a	a	at1
full-sized	full-sized	jj
fiddle	fiddle	nn1
and	and	cc
has	have	vhz
a	a	at1
reputation	reputation	nn1
which	which	ddq
might	might	vm
well	well	rr
be	be	vbi
the	the	at
envy	envy	nn1
of	of	io
many	many	da2
a	a	at1
full-sized	full-sized	jj
fiddler	fiddler	nn1
,	,	y
his	his	appge
perform	perform	vv0
ance	ance	nn1
last	last	md
week	week	nnt1
suffered	suffer	vvn_vvd
in	in	ii31
comparison	comparison	ii32
with	with	ii33
the	the	at
younger	young	jjr
Yehudi	yehudi	np1
's	's	ge
.	.	y
As	as	csa
before	before	rt
,	,	y
critics	critic	nn2
marked	mark	vvn_vvd@
his	his	appge
amazing	amazing	jj
virtuosity	virtuosity	nn1
,	,	y
but	but	ccb
many	many	da2
detected	detect	jj%_vvd_vvn
signs	sign	nn2
of	of	io
a	a	at1
precocious	precocious	jj
vice	vice	nn1
:	:	y
striving	strive	vvg
for	for	if
effect	effect	nn1
.	.	y
