@@254002	##	fo
Jakey	jakey	np1
Forbes	forbes	np1
,	,	y
little	little	jj_da1
goalie	goalie	nn1
of	of	io
the	the	at
New	new	np1
York	york	np1
Americans	american	nn2
,	,	y
jerked	jerk	vvd_vvn
his	his	appge
arms	arm	nn2
and	and	cc
legs	leg	nn2
accurately	accurately	rr
,	,	y
prostrated	prostrate	vvd
himself	himself	ppx1
upon	upon	ii
the	the	at
ice	ice	nn1
when	when	rrq
necessary	necessary	jj
.	.	y
Thus	thus	rr
,	,	y
he	he	pphs1
stopped	stop	vvd
49	49	mc
hard	hard	jj
drives	drive	nn2
by	by	ii
Howie	howie	np1
Morenz	morenz	np1	
and	and	cc
other	other	jj
swift	swift	jj
icemen	iceman	nn2
of	of	io
the	the	at
Montreal	montreal	np1
Canadians	canadian	nn2
,	,	y
leading	leading	jj_vvg
team	team	nn1
in	in	ii
the	the	at
International	international	jj
Hockey	hockey	nn1
League	league	nn1
.	.	y
The	the	at
Americans	american	nn2
,	,	y
tail-enders	tail-ender	nn2
of	of	io
the	the	at
League	league	nn1
,	,	y
scored	score	vvd_vvn
once	once	rr
,	,	y
won	win	vvd_vvn
.	.	y
