@@254281	##	fo
Criticized	criticize	vvn_vvd
for	for	if
bad	bad	jj
synchronization	synchronization	nn1
in	in	ii
recent	recent	jj
films	film	nn2
,	,	y
producers	producer	nn2
denied	deny	vvd_vvn
their	their	appge
technical	technical	jj
incompetence	incompetence	nn1
by	by	ii
confessing	confess	vvg
that	that	cst
"	"	"
doubles	double	nn2_vvz
"	"	"
had	have	vhd
sung	sing	vvn
and	and	cc
talked	talk	vvn_vvd
for	for	if
certain	certain	jj
performers	performer	nn2
:	:	y
for	for	if
Richard	richard	np1
Barthelmess	barthelmess	np1	
(	(	y
Weary	weary	jj
River	river	nn1
)	)	y
,	,	y
one	one	mc1
Frank	frank	np1
Withers	withers	np1
;	;	y
for	for	if
Louise	louise	np1
Brooks	brooks	np1
(	(	y
The	the	at
Canary	canary	np1
Murder	murder	nn1
Case	case	nn1
)	)	y
,	,	y
one	one	mc1
Margaret	margaret	np1
Livingston	livingston	np1
.	.	y
In	in	ii
Beverly	beverly	np1
Hills	hill	nnl2
Mabel	mabel	np1
Normand	normand	np1
,	,	y
sick	sick	jj_nn1@
with	with	iw
tuberculosis	tuberculosis	nn1
,	,	y
was	be	vbdz
not	not	xx
told	tell	vvn
,	,	y
for	for	if
fear	fear	nn1
that	that	cst
she	she	pphs1
would	would	vm
worry	worry	vvi
,	,	y
that	that	cst
her	her	appge
husband	husband	nn1
,	,	y
Lew	lew	np1
Cody	cody	np1_nn1
,	,	y
was	be	vbdz
also	also	rr
ill	ill	jj
.	.	y
In	in	ii
a	a	at1
San	san	np1
Bernardino	bernardino	np1
health	health	nn1
resort	resort	nn1
Cody	cody	nn1_np1
,	,	y
in	in	ii
bed	bed	nn1
with	with	iw
a	a	at1
nervous	nervous	jj
breakdown	breakdown	nn1
following	follow	vvg_ii@_nn1@
influenza	influenza	nn1
,	,	y
was	be	vbdz
kept	keep	vvn
ignorant	ignorant	jj
,	,	y
for	for	if
a	a	at1
similar	similar	jj
reason	reason	nn1
,	,	y
that	that	cst
there	there	ex
was	be	vbdz
anything	anything	pn1
the	the	at
matter	matter	nn1
with	with	iw
his	his	appge
wife	wife	nn1
.	.	y
