@@254698	##	fo
In	in	ii
New	new	np1
York	york	np1
City	city	nn1
last	last	md
year	year	nnt1
ten	ten	mc
of	of	io
the	the	at
759	759	mc
deaths	death	nn2
from	from	ii
alcoholism	alcoholism	nn1
were	be	vbdr
due	due	ii21
to	to	ii22
wood	wood	nn1
alcohol	alcohol	nn1
(	(	y
methanol	methanol	nn1
)	)	y
;	;	y
in	in	ii
1925	1925	mc
,	,	y
six	six	mc
of	of	io
the	the	at
682	682	mc
alcoholic	alcoholic	jj
deaths	death	nn2
were	be	vbdr
so	so	rg_rr
due	due	jj
.	.	y
Wood	wood	np1_nn1
alcohol	alcohol	nn1
,	,	y
claimed	claim	vvd_vvn
the	the	at
editors	editor	nn2
of	of	io
Chemicals	chemical	nn2
,	,	y
trade	trade	nn1_vv0@
publication	publication	nn1
,	,	y
last	last	md
week	week	nnt1
,	,	y
has	have	vhz
been	be	vbn
maligned	malign	vvn@
as	as	ii
a	a	at1
cause	cause	nn1
of	of	io
death	death	nn1
.	.	y
