@@164683	##	fo
There	there	ex
were	be	vbdr
few	few	da2
persons	person	nn2
there	there	rl
at	at	ii
the	the	at
time	time	nnt1
but	but	ccb
the	the	at
following	following	jj
was	be	vbdz
the	the	at
reliable	reliable	jj
New	new	np1
York	york	np1
Times	time	nnt2
'	'	ge
version	version	nn1
of	of	io
a	a	at1
conversation	conversation	nn1
last	last	md
week	week	nnt1
between	between	ii
Nominee	nominee	nn1
Robinson	robinson	np1
and	and	cc
Edward	edward	np1
Simms	simm	np2
,	,	y
74	74	mc
,	,	y
oldtime	oldtime	nnt1
Senate	senate	nn1
barber	barber	nn1
:	:	y
<P>	<p>	null	
Nominee	nominee	nn1
Robinson	robinson	np1
:	:	y
"	"	"
Who	who	pnqs
are	be	vbr
you	you	ppy
for	for	if
,	,	y
myself	myself	ppx1
or	or	cc
Senator	senator	nnb
Curtis	curtis	np1
?	?	y
"	"	"
<P>	<p>	null	
Barber	barber	np1
Simms	simm	np2
:	:	y
"	"	"
Well	well	rr
,	,	y
it	it	pph1
's	be	vbz
like	like	ii
this	this	dd1
.	.	y
I	i	ppis1
admire	admire	vv0
you	you	ppy
both	both	db2_rr
and	and	cc
I	i	ppis1
prayed	pray	vvd
for	for	if
the	the	at
nomination	nomination	nn1
of	of	io
each	each	dd1
,	,	y
and	and	cc
now	now	rt
you	you	ppy
've	have	vh0
got	get	vvn
to	to	to
dig	dig	vvi
in	in	rp@
and	and	cc
help	help	vvi
yourselves	yourselves	ppx2
.	.	y
I	i	ppis1
am	be	vbm
through	through	rp@_jj%
.	.	y
"	"	"
