@@163394	##	fo
The	the	at
eighth	eighth	md
annual	annual	jj
exhibition	exhibition	nn1
of	of	io
the	the	at
Society	society	nn1
of	of	io
Independent	independent	jj_nn1_np1
Artists	artist	nn2
is	be	vbz
in	in	ii
progress	progress	nn1
at	at	ii
the	the	at
Waldorf-Astoria	waldorf-astoria	np1
Hotel	hotel	nn1
in	in	ii
Manhattan	manhattan	np1
.	.	y
This	this	dd1
exhibition	exhibition	nn1
(	(	y
paintings	painting	nn2
and	and	cc
sculpture	sculpture	nn1
)	)	y
is	be	vbz
entirely	entirely	rr
different	different	jj
from	from	ii
any	any	dd
other	other	jj
important	important	jj
showing	show	nn1@
,	,	y
having	have	vhg
no	no	at
jury	jury	nn1
to	to	to
pass	pass	vvi
on	on	rp_ii@
the	the	at
suitability	suitability	nn1
of	of	io
a	a	at1
picture	picture	nn1
.	.	y
Each	each	dd1
artist	artist	nn1
is	be	vbz
entitled	entitle	vvn
to	to	to
rent	rent	vvi
a	a	at1
certain	certain	jj
amount	amount	nn1
of	of	io
wall-space	wall-space	nn1_jj
,	,	y
hang	hang	vv0
whatever	whatever	ddqv
pleases	please	vvz
him	him	ppho1
.	.	y
The	the	at
exhibition	exhibition	nn1
this	this	dd1
year	year	nnt1
has	have	vhz
more	more	dar
entries	entry	nn2
than	than	csn
any	any	dd
previous	previous	jj
Independent	independent	jj_nn1
show	show	nn1
.	.	y
