@@220239	##	fo
The	the	at
Bolsheviki	bolsheviki	nn1_nn2@_np1	
continue	continue	vv0
to	to	to
export	export	vvi
grain	grain	nn1
.	.	y
Four	four	mc
million	million	m
bushels	bushel	nn2
await	await	vv0
shipment	shipment	nn1
on	on	ii
the	the	at
Black	black	np1
Sea	sea	nnl1
;	;	y
another	another	dd1
1,200,000	1,200,000	mc
bushels	bushel	nn2_vvz
at	at	ii
Petrograd	petrograd	np1
.	.	y
Tho	though	nn1_np1@
struggle	struggle	nn1
between	between	ii
the	the	at
peasants	peasant	nn2
and	and	cc
the	the	at
government	government	nn1
has	have	vhz
brought	bring	vvn
about	about	rp
the	the	at
lamentable	lamentable	jj
policy	policy	nn1
of	of	io
exporting	export	vvg_nn1_jj@
wheat	wheat	nn1
while	while	cs
the	the	at
people	people	nn
starve	starve	vv0
.	.	y
<P>	<p>	null	
The	the	at
peasants	peasant	nn2
,	,	y
having	have	vhg
known	know	vvn
years	year	nnt2
in	in	ii
which	which	ddq
they	they	pphs2
did	do	vdd
not	not	xx
have	have	vhi
enough	enough	dd
grain	grain	nn1
to	to	to
sow	sow	vvi
their	their	appge
fields	field	nn2
in	in	ii
the	the	at
spring	spring	nn1
,	,	y
want	want	vv0
to	to	to
hoard	hoard	vvi
whatever	whatever	ddqv
grain	grain	nn1
they	they	pphs2
can	can	vm_vv0%
.	.	y
The	the	at
Bolsheviki	bolsheviki	nn1_np1_jj
,	,	y
having	have	vhg
failed	fail	vvn
to	to	to
get	get	vvi
this	this	dd1
grain	grain	nn1
by	by	ii
persuasion	persuasion	nn1
,	,	y
are	be	vbr
reported	report	vvn
to	to	to
be	be	vbi
trying	try	vvg
to	to	to
starve	starve	vvi
the	the	at
people	people	nn
out	out	rp
.	.	y
The	the	at
Reds	red	nn2
argue	argue	vv0
that	that	cst
the	the	at
country	country	nn1
is	be	vbz
in	in	ii31
need	need	ii32
of	of	ii33
credits	credit	nn2
,	,	y
and	and	cc
that	that	cst_dd1
if	if	cs
the	the	at
peasants	peasant	nn2
yielded	yield	vvd_vvn
their	their	appge
grain	grain	nn1
the	the	at
same	same	da
amounts	amount	nn2
as	as	csa
at	at	rr21
present	present	rr22
could	could	vm
be	be	vbi
shipped	ship	vvn
with	with	iw
less	less	rgr_dar
disastrous	disastrous	jj
results	result	nn2
to	to	ii
the	the	at
country	country	nn1
.	.	y
This	this	dd1
is	be	vbz
a	a	at1
typical	typical	jj
Soviet	soviet	jj
attitude	attitude	nn1
.	.	y
Meanwhile	meanwhile	rr
,	,	y
the	the	at
world	world	nn1
waits	wait	vvz
to	to	to
learn	learn	vvi
how	how	rrq
the	the	at
Russian	russian	jj
government	government	nn1
will	will	vm
spend	spend	vvi
what	what	ddq
credits	credit	vvz
it	it	pph1
is	be	vbz
now	now	rt
obtaining	obtain	vvg
at	at	ii
the	the	at
price	price	nn1
of	of	io
starvation	starvation	nn1
.	.	y
