@@219986	##	fo
Seventy	seventy	mc
thousand	thousand	m
tons	ton	nnu2
of	of	io
grain	grain	nn1
were	be	vbdr
sent	send	vvn
to	to	ii
Germany	germany	np1
as	as	ii_csa
a	a	at1
donation	donation	nn1
from	from	ii
the	the	at
Soviet	soviet	jj
Government	government	nn1
to	to	ii
the	the	at
workers	worker	nn2
in	in	ii
the	the	at
Ruhr	ruhr	np1
.	.	y
<P>	<p>	null	
In	in	ii
one	one	mc1
year	year	nnt1
the	the	at
Russian	russian	jj
State	state	nn1
Bank	bank	nn1
has	have	vhz
built	build	vvn
up	up	rp_ii@
a	a	at1
gold	gold	nn1_jj@
reserve	reserve	nn1
of	of	io
$10,000,000	$10,000,000	nnu
.	.	y
This	this	dd1
sum	sum	nn1
has	have	vhz
accrued	accrue	vvn
largely	largely	rr
from	from	ii
the	the	at
5%	5%	nnu
discount	discount	nn1
charged	charge	vvn_vvd
on	on	ii_rp@
all	all	db
foreign	foreign	jj
exchange	exchange	nn1
.	.	y
Foreigners	foreigner	nn2
can	can	vm
cash	cash	vvi
cheques	cheque	nn2
in	in	ii
their	their	appge
national	national	jj
currency	currency	nn1
,	,	y
but	but	ccb
minus	minus	ii
5%	5%	nnu
.	.	y
Even	even	rr
this	this	dd1
is	be	vbz
more	more	rgr
desirable	desirable	jj
than	than	csn
receiving	receive	vvg
a	a	at1
cartload	cartload	nn1
of	of	io
Russian	russian	jj
rubles	ruble	nnu2
.	.	y
The	the	at
Council	council	nn1
of	of	io
Labor	labor	nn1
and	and	cc
Defence	defense	nn1
,	,	y
according	according	ii21
to	to	ii22
the	the	at
Economic	economic	jj
Life	life	nn1
of	of	io
Moscow	moscow	np1
,	,	y
has	have	vhz
resolved	resolve	vvn
,	,	y
in	in	ii
the	the	at
interest	interest	nn1
of	of	io
protecting	protect	vvg
domestic	domestic	jj
electrical	electrical	jj
industry	industry	nn1
,	,	y
to	to	to
prohibit	prohibit	vvi
the	the	at
importation	importation	nn1
of	of	io
all	all	db
kinds	kind	nn2
of	of	io
electrical	electrical	jj
materials	material	nn2
.	.	y
The	the	at
American	american	jj
Express	express	nn1
Company	company	nn1
announced	announce	vvd_vvn
that	that	cst_dd1
,	,	y
in	in	ii31
view	view	ii32
of	of	ii33
the	the	at
improved	improve	jj
Soviet	soviet	jj
banking	banking	nn1
facilities	facility	nn2
,	,	y
their	their	appge
money	money	nn1
orders	order	nn2
will	will	vm
now	now	rt
be	be	vbi
made	make	vvn
payable	payable	jj
in	in	ii
Russia	russia	np1
.	.	y
