@@163792	##	fo
In	in	ii
the	the	at
rarefied	rarefied	jj@
air	air	nn1
of	of	io
great	great	jj
heights	height	nn2
,	,	y
engine	engine	nn1
power	power	nn1
and	and	cc
plane	plane	nn1
speed	speed	nn1
drop	drop	nn1_vv0
rapidly	rapidly	rr
,	,	y
yet	yet	rr
the	the	at
most	most	rgt
effective	effective	jj
fighting	fight	nn1
must	must	vm
be	be	vbi
done	do	vdn
at	at	ii
altitudes	altitude	nn2
of	of	io
15,000	15,000	mc
feet	foot	nn2
.	.	y
Lifting	lift	vvg_nn1
somewhat	somewhat	rr
the	the	at
veil	veil	nn1
of	of	io
mystery	mystery	nn1
which	which	ddq
shrouds	shroud	vvz@
its	its	appge
work	work	nn1
,	,	y
the	the	at
British	british	jj
Royal	royal	jj
Air	air	nn1
Force	force	nn1
gives	give	vvz
news	news	nn1
of	of	io
tiny	tiny	jj
monoplanes	monoplane	nn2
,	,	y
no	no	at
bigger	big	jjr
than	than	csn
a	a	at1
Mummert	mummert	nn1	
flivver	flivver	nn1_vv0
,	,	y
equipped	equip	vvn
with	with	iw
320	320	mc
horsepower	horsepower	nn1_vv0
and	and	cc
capable	capable	jj
of	of	io
150	150	mc
miles	mile	nnu2
an	an	at1
hour	hour	nnt1
with	with	iw
full	full	jj
military	military	jj
equipment	equipment	nn1
at	at	ii
the	the	at
greatest	greatest	jjt
heights	height	nn2
.	.	y
