@@220505	##	fo
The	the	at
Blonde	blonde	jj
Sinner	sinner	nn1@_np1
.	.	y
A	a	at1_zz1
sleazy	sleazy	jj
combination	combination	nn1
of	of	io
musical	musical	jj
comedy	comedy	nn1
,	,	y
mystery	mystery	nn1
play	play	nn1_vv0
,	,	y
and	and	cc
Long	long	jj
Island	island	nnl1
society	society	nn1
drama	drama	nn1
was	be	vbdz
injected	inject	vvn
last	last	md
week	week	nnt1
and	and	cc
did	do	vdd
n't	n't	xx
take	take	vvi
.	.	y
The	the	at
golden	golden	jj
girl	girl	nn1
of	of	io
the	the	at
title	title	nn1
falls	fall	vvz_nn2
into	into	ii
the	the	at
web	web	nn1
of	of	io
a	a	at1
divorce	divorce	nn1
suit	suit	nn1_vv0
as	as	csa_rg@
unidentified	unidentified	jj
correspondent	correspondent	nn1
.	.	y
Detectives	detective	nn2
and	and	cc
others	other	nn2
interested	interested	jj_vvd@
assemble	assemble	vv0
at	at	ii
her	her	appge_ppho1
summer	summer	nnt1
home	home	rl_nn1
.	.	y
Moments	moment	nn2
of	of	io
violent	violent	jj
sleuthing	sleuthing	nn1@
are	be	vbr
followed	follow	vvn
by	by	ii
moments	moment	nn2
in	in	ii
which	which	ddq
the	the	at
cast	cast	nn1@_jj@
strive	strive	vv0
to	to	to
act	act	vvi
exclusive	exclusive	jj
.	.	y
Then	then	rt
there	there	ex
is	be	vbz
a	a	at1
song	song	nn1
and	and	cc
dance	dance	vv0_nn1
to	to	to
confuse	confuse	vvi
the	the	at
spectator	spectator	nn1
further	far	rrr
.	.	y
Of	of	io
all	all	db
of	of	io
this	this	dd1
the	the	at
songs	song	nn2
were	be	vbdr
best	best	jjt
.	.	y
The	the	at
rest	rest	nn1
was	be	vbdz
indolent	indolent	jj
;	;	y
a	a	at1
crude	crude	jj
entertainment	entertainment	nn1
.	.	y
